"Departamento","Municipio","Dirección","Código sede","Nombre sede","Tipo calendario","Zona","Teléfono","Teléfono móvil","Correo electrónico","Sitio web","Tipo de sede","Jornadas","Habilitada","Legalizada"
"SAN VICENTE","SAN VICENTE","CANTÓN SAN ANTONIO CAMINOS ","CL_S3","COMUNIDAD LA LINEA, CANTÓN SAN ANTONIO CAMINOS ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","COLONIA NAVARRA PASAJE NUMERO DOS SAN VICENTE","CL-S3","COMUNIDAD EL MILAGRO LACTANTES","Nacional","Urbana",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","COLONIA AGUA CALIENTE","CL-S4","COLONIA AGUA CALIENTE LACTANTES","Nacional","Urbana",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","CANTÓN SAN ANTONIO CAMINOS ","CL_S7","CANTÓN SAN ANTONIO CAMINOS COMUNIDAD EL JILON ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","CASA COMUNAL DE COMUNIDAD EL MILAGRO","CM-S6","CIRCULO DE FAMILIA COMUNIDAD EL MILAGRO Y NUEVA JERUSALEN","Nacional","Urbana",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","CALLE PRINCIPAL NUMERO DOS COLONIA NAVARRA SAN VICENTE","CN-S2","CENTRO DE ALCANCE  COLONIA NAVARRA ","Nacional","Urbana",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","8a Av Norte y 1a Calle Oriente Barrio San Francisco","E0019","COMPLEJO EDUCATIVO CATÓLICO  ""LA SANTA FAMILIA"", SEDE EDUCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","5a Calle Pte # 8","E0167","CENTRO ESCOLAR ""ANTONIA GALINDO"", SEDE EDUCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","1a Calle Pte y 3a Av Norte · 11 Bo El Calvario","E0169","COMPLEJO EDUCATIVO  ""DOCTOR VICTORIANO RODRIGUEZ"", SEDE EDUCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","6ª CALLE PONIENTE Y 9ª AVENIDA SUR","E0182","INSTITUTO NACIONAL DR. SARBELIO NAVARRETE, SEDE EDUCAME","Nacional","Rural",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","ENTRE NOVENA AVENIDA SUR Y SEXTA CALLE PONIENTE","E0330","INSTITUTO NACIONAL ""DOCTOR SARBELIO NAVARRETE"", SEDE EDUCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","SAN VICENTE, SAN VICENTE","E0409","NIVELACIÓN ACADEMICA, SEDE EDÚCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","SAN VICENTE, SAN VICENTE","E0453","JÓVENES CON TODO,""SEDE EDÚCAME""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","SAN VICENTE-SAN VICENTE","E0475","JÓVENES CON TODO,""SEDE EDÚCAME""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Jornada completa","SI","NO"
"SAN VICENTE","SAN VICENTE","CANTÓN DOS QUEBRADAS, HACIENDA LA PRIMAVERA","FS-8","HACIENDA LA PRIMAVERA","Nacional","Rural",NULL,"61325415","ANARUTHPACAS@HOTMAIL.COM",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","CANTON CHUCUYO URBANIZACION FLORES ","FS-9","VISITAS DOMICILIARES","Nacional","Rural",NULL,"61325415","ANARUTHPACAS@HOTMAIL.COM",NULL,"Círculo de primera infancia","Jornada completa","SI","NO"
"SAN VICENTE","SAN VICENTE","CARRETERA PANAMERICANA KM 78 1/2 CASERIO LA GALERA ","IL-S8","CIRCULO DE FAMILIA INICIAL LACTANTES GALERA ","Nacional","Rural",NULL,"7205-1852",NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","CALLE A ACHICHILCO AL SUR DE LA ESTACION O CRUZADIA EN CASA DE SRA. ANA RAQUEL LOPEZ","S1-LS","CASERIO LINEA SUR (circulo de familia)","Nacional","Rural",NULL,"72838666","americaguzmanc@gmail.com",NULL,"Círculo de primera infancia","Matutino, Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","16 CALLE PONIENTE COLONIA AGUA CALIENTE","S1-RP","CENTRO ESCOLAR ""DR. JOSE ROSA PACAS""","Nacional","Urbana",NULL,NULL,"lourdes19fabian@gmail.com",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","CALLE A ACHICHILCO 1/2 CUADRA ANTES DE LA LINEA DESVIO A CANCHA DE FUTBOL EN CASA DE SR. NORBERTO MERINO","S2-SJ","CASERIO SAN JOSE (circulo de Familia)","Nacional","Rural",NULL,"72838666","americaguzmanc@gmail.com",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","KM 65, CARRETERA A ZACATECOLUCA DESVÍO A COMUNIDAD MONTE SINAI EN LINEA FERREA","S3-LN","CASERÍO LINEA NORTE (CIRCULO DE FAMILIA)","Nacional","Rural",NULL,"72838666","americaguzmanc@gmail.com",NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","CALLE A ACHICHILCO CUADRA Y MEDIA ABAJO DE LA LINEA FERREA CERCA DE IGLESIA ROCA ETERNA","S4-EP","CASERÍO EL PITO(circulo de familia)","Nacional","Rural",NULL,"72838666","americaguzmanc@gmail.com",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","CALLE A ACHICHILCO DESVIO A LOS LLANOS 1/2 CUADRA ANTES DE LA HACIENDA 2KM AL NORTE EN CASA DE SRA.DENISSE NUÑEZ","S5-AN","CASERIO ACHICHILCO (circulo de familia)","Nacional","Rural",NULL,"72838666","americaguzmanc@gmail.com",NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","FRENTE A PUNTO DE PICKUP EN CENTRO ESCOLAR LLANOS DE ACHICHILCO","S6-A1","ACHICHILCO CENTRO (Circulo de Familia)","Nacional","Rural",NULL,"72838666","americaguzmanc@gmail.com",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","COLONIA ACHICHILCO REINA ISABEL MARTINEZ ","S7-AD","DOMICILIAR ACHICHILCO (LACTANTES)","Nacional","Rural",NULL,"72838666","americaguzmanc@gmail.com",NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","CALLE AL MARQUEZADO 1KM Y 1/2 DESPUES DE HACIENDA EN CASA DE SRA. KENIA FRANCO","S8-V1","ASENTAMIENTO LAS VICTORIAS (circulo de familia)","Nacional","Rural",NULL,"72838666","americaguzmanc@gmail.com",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","CALLE AL MARQUEZADO 1KM Y 1/2 DESPUES DE HACIENDA EN CASA DE. SULMA ALVARADO","S9-V2","ASENTAMIENTO LAS VICTORIAS ","Nacional","Rural",NULL,"72838666","americaguzmanc@gmail.com",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","2 km 1/2 abajo del Turicentro Amapulapa, Canton Chucuyo, San Vicente.","UF-S1","Centro Escolar Urbanización Flores","Nacional","Rural",NULL,"61325415","anaruthpacas@hotmail.com",NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","URBANIZACIÓN FLORES, POLÍGONO 24, CASA #8, SEÑORA ANTONIA SERRANO","UF-S2","SEÑORA ANTONIA SERRANO","Nacional","Rural",NULL,"61325415","ANARUTHPACAS@HOTMAIL.COM",NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","URBANIZACIÓN FLORES, CALLE EL NISPERO","UF-S3","CASA COMUNAL","Nacional","Rural",NULL,"61325415","ANARUTHPACAS@HOTMAIL.COM",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","COMUNIDAD NUEVA ESPERANZA, BLOCK C,","UF-S4","SEÑOR ANTONIO MEJIA","Nacional","Rural",NULL,"61325415","ANARUTHPACAS@HOTMAIL.COM",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","COMUNIDAD NUEVA ESPERANZA BLOCK B","UF-S5","SEÑOR EUSEBIO MENDEZ","Nacional","Rural",NULL,"61325415","ANARUTHPACAS@HOTMAIL.COM",NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","SAN VICENTE","POLIGONO 2, URBANIZACIÓN FLORES","UF-S6","IGLESIA CRISTIANA","Nacional","Rural",NULL,"61325415","ANARUTHPACAS@HOTMAIL.COM",NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"SAN VICENTE","SAN VICENTE","CANTON DOS QUEBRADAS, CALLE VIEJA, CASA SR. ANGEL DEL CID","UF-S7","SR. ANGEL DEL CID","Nacional","Rural",NULL,"61325415","anaruthpacas@hotmail.com",NULL,"Círculo de primera infancia","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","BARRIO EL CALVARIO","12432","INSTITUTO NACIONAL "" DE TECOLUCA""","Nacional","Urbana","23624130","71067959","intec_12432@hotmail.com",NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CALLE AL PLAYON, CANTON EL CARAO,","12435","CENTRO ESCOLAR ""CANTON EL CARAO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","FINAL BARRIO SAN JOSE","12438","ESCUELA DE EDUCACION PARVULARIA ""DE TECOLUCA""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CASERIO LA CRUZADILLA, C%2f VAQUERANO","12440","CENTRO ESCOLAR ""CASERIO LA CRUZADILLA, CANTON VAQUERANO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CASERIO TEHUACAN, C%2f EL ARCO","12441","CENTRO ESCOLAR ""CASERIO TEHUACAN , CANTON EL ARCO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SANTA BARBARA","12443","CENTRO ESCOLAR ""CANTON SANTA BARBARA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN JOSE LLANO GRANDE,","12444","CENTRO ESCOLAR ""CANTON SAN JOSE LLANO GRANDE""","Nacional","Rural",NULL,NULL,"patricia.saravia.cornejo@mined.edu.sv",NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CALLE AL PLAYÓN, CANTON EL CARAO","12445","CENTRO ESCOLAR ""HACIENDA LAS PAMPAS,CANTON EL CARAO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CALLE LITORAL,  KILOMETRO 79 1%2f2,CASERIO EL PLAYON","12446","CENTRO ESCOLAR ""CASERIO EL PLAYON, CANTON SAN RAMON GRIFAL""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CARRETERA  LITORAL, KILOMETRO 66","12447","COMPLEJO EDUCATIVO  ""ROMILIA BLANCO  VIUDA DE BRIOSO""","Nacional","Rural","23555354",NULL,"romiliablanco@yahoo.es",NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN RAMON GRIFAL, KM. 80, SOBRE CALLE  LITORAL","12448","CENTRO ESCOLAR ""CANTON SAN RAMON GRIFAL""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTÓN SAN NICOLÁS LEMPA","12451","COMPLEJO EDUCATIVO CANTÓN SAN NICOLAS LEMPA","Nacional","Rural","23173867",NULL,"dalila.rodas.reyes@mined.edu.sv",NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CANTON EL PUENTE","12452","CENTRO ESCOLAR ""CANTON EL PUENTE""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON EL ARCO,","12453","CENTRO ESCOLAR ""CORONEL LUIS RAÚL ANGULO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CANTON SAN CARLOS LEMPA","12454","CENTRO ESCOLAR ""CANTON SAN CARLOS LEMPA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","AV. 14 DE DICIEMBRE, NO.24, TECOLUCA","12455","COMPLEJO EDUCATIVO ""RAFAELA SUAREZ""","Nacional","Urbana","23624209",NULL,"kenia.serrano.marroquin@mined.edu.sv",NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON LA ESPERANZA","12457","CENTRO ESCOLAR ""CANTÓN LA ESPERANZA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON EL PACUN, TECOLUCA, SAN VICENTE","14805","INSTITUTO NACIONAL ""CANTON  EL PACUN""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","BARRIO PASAQUINA, CALLE LA MORA, CONTIGUO A KINDER","30191","CENTRO DE ATENCIÓN INICIAL DE TECOLUCA","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","COLONIA SAN ISIDRO, ENTRADA POR EL INSTITUTO, TECOLUCA","30421","CENTRO DE ATENCIÓN INICIAL COLONIA SAN ISIDRO","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTÓN SAN CARLOS LEMPA, M%2fTECOLUCA","30422","CENTRO DE ATENCIÓN INICIAL COMUNIDAD SAN CARLOS LEMPA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTÓN SAN CARLOS LEMPA, COMUNIDAD SAN BARTOLO","30423","CENTRO DE ATENCIÓN INICIAL COMUNIDAD SAN BARTOLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTÓN SAN CARLOS LEMPA, COMUNIDAD LA SABANA","30424","CENTRO DE ATENCIÓN INICIAL COMUNIDAD LA SABANA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","COMUNIDAD EL PACÚN, TECOLUCA","30425","CENTRO DE ATENCIÓN INICIAL EL PACÚN","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTÓN EL SOCORRO, TECOLUCA","30447","CENTRO DE ATENCIÓN INICIAL CANTÓN EL SOCORRO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN JOSE LLANO GRANDE,  TECOLUCA","78069","CENTRO ESCOLAR  COMUNIDAD EL MILAGRO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO EL DELIRIO, CANTON SANTA CRUZ PORRILLO, J%2f TECOLUCA, SAN VICENTE","78070","CENTRO ESCOLAR  CASERÍO EL DELIRIO, CANTÓN SANTA CRUZ PORRILLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO SAN CRISTOBAL, CANTON SANTA CRUZ  PORRILLO, J%2f TECOLUCA, SAN VICENTE","78071","CENTRO ESCOLAR  CASERÍO SAN CRISTOBAL, CANTÓN SANTA CRUZ PORRILLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CANTON EL SOCORRO, J%2f TECOLUCA, SAN VICENTE.","78072","CENTRO ESCOLAR  CANTÓN EL SOCORRO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CANTON LAS ANONAS,  J%2f TECOLUCA, SAN VICENTE.","78073","CENTRO ESCOLAR  ""GREGORIA HERMINIA, SERAPIO CRISTIAN Y JULIA INÉS CONTRERAS""","Nacional","Rural",NULL,NULL,"Acdo. Nº 15-1490 de fecha 05%2fseptiembre%2f2013",NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO EL PORVENIR, CANTON LAS ANONAS,J%2f TECOLUCA, SAN VICENTE","78074","CENTRO ESCOLAR  CASERÍO EL PORVENIR, CANTÓN LAS ANONAS","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO LA SABANA, CANTON SAN CARLOS LEMPA, J%2f TECOLUCA, SAN VICENTE","78075","CENTRO ESCOLAR  CASERIO LA SABANA, C%2f SAN CARLOS LEMPA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO SANTA MARTA, CANTON LAS MESAS, J%2f TECOLUCA, SAN VICENTE","78076","CENTRO ESCOLAR  CASERÍO SANTA MARTA, CANTÓN LAS MESAS","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO RANCHO GRANDE, CANTON SAN CARLOS LEMPA, J%2f TECOLUCA, SAN VICENTE","78077","CENTRO ESCOLAR  CASERÍO RANCHO GRANDE, CANTÓN SAN CARLOS LEMPA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO SAN BARTOLO, CANTON SAN CARLOS   LEMPA, J%2f TECOLUCA, SAN VICENTE","78078","CENTRO ESCOLAR  CASERÍO SAN BARTOLO, CANTÓN SAN CARLOS LEMPA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CANTON SAN FERNANDO, J%2f TECOLUCA, SAN VICENTE.","78079","CENTRO ESCOLAR  CANTÓN SAN FERNANDO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO SAN JOSE LA CEIBA, CANTON SAN FERNANDO,  J%2fTECOLUCA, SAN VICENTE","78080","CENTRO ESCOLAR  CASERÍO SAN JOSÉ LA CEIBA, CANTÓN SAN FERNANDO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO EL GUAJOYO, CANTON SAN NICOLAS LEMPA, J%2f TECOLUCA, SAN VICENTE","78081","CENTRO ESCOLAR  CASERÍO EL GUAJOYO, CANTÓN SAN NICOLAS LEMPA","Nacional","Rural",NULL,"78775528",NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO EL GRANZAZO, CANTON SANTA BARBARA,  J%2f TECOLUCA, SAN VICENTE","78082","CENTRO ESCOLAR  CASERÍO EL GRANZAZO, CANTÓN SANTA BARBARA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO LOS NARANJOS, CANTON LAS MESAS,  J%2f TECOLUCA, SAN VICENTE","78083","CENTRO ESCOLAR  CASERÍO LOS NARANJOS, CANTÓN LAS MESAS","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CANTON SAN FRANCISCO ANGULO,  J%2f TECOLUCA, SAN VICENTE","78086","CENTRO ESCOLAR  CANTÓN SAN FRANCISCO ANGULO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO ISLA MONTE CRISTO, CANTON LAS MESAS, J%2f TECOLUCA, SAN VICENTE","78087","CENTRO ESCOLAR  CASERÍO ISLA MONTE CRISTO,  CANTÓN LAS MESAS","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CASERIO  SANTA TERESA EL CASINO, CANTON SAN RAMON EL GRIFAL, J%2f TECOLUCA, SAN VICENTE","78088","CENTRO ESCOLAR  CASERÍO SANTA TERESA EL CASINO, CANTÓN  SAN RAMÓN EL GRIFAL","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","COMUNIDAD MONTE SINAI, CANTON EL ARCO, J%2f TECOLUCA, SAN VICENTE","78094","CENTRO ESCOLAR  CASERÍO MONTE SINAI, CANTÓN EL ARCO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CANTON EL PACUN, J%2f TECOLUCA, SAN VICENTE","78095","CENTRO ESCOLAR CANTÓN EL PACÚN","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","HACIENDA BARRIO NUEVO, CANTON SANTA CRUZ PORRILLO, J%2f TECOLUCA, SAN VICENTE","86368","CENTRO ESCOLAR HACIENDA BARRIO NUEVO, CANTÓN SANTA CRUZ PORRILLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","CANTON SANTA CRUZ PARAISO, J%2f TECOLUCA SAN VICENTE","86422","CENTRO ESCOLAR CANTÓN SANTA CRUZ PARAÍSO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"SAN VICENTE","TECOLUCA","BARRIO EL CENTRO, TECOLUCA, SAN VICENTE","88128","CENTRO ESCOLAR CATOLICO ""MONSEÑOR OSCAR ARNULFO ROMERO""","Nacional","Urbana","61426005","23624110","irma.reyes.mendoza@mined.edu.sv",NULL,"Centro educativo privado","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN RAMON GRIFAL, CASERIO BETHANIA 1","A19100043","CANTON SAN RAMON GRIFAL","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN RAMON GRIFAL, COLONIA SANTA TERESA 2","A19100046","CANTON SAN RAMON GRIFAL","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN CARLOS, CASERIO SAN CARLOS LEMPA","A19100096","CANTON SAN CARLOS","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN NICOLAS LEMPA, COLONIA NUEVA ESPERANZA 2","A19100098","CANTON SAN NICOLAS LEMPA","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON LAS ANONAS, CASERIO LOS CONEJOS","A19100131","CANTON LAS ANONAS","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN CARLOS, CASERIO SAN CARLOS LEMPA","A19100149","CANTON SAN CARLOS","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Matutino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON EL PACUN, CASERIO SAN JOSE EL PACUN","A19100152","CANTON EL PACUN","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON LAS MESAS, CASERIO SANTA MARTA","A19100159","CANTON LAS MESAS","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN NICOLAS LEMPA, COLONIA 1° DE MAYO","A19100164","CANTON SAN NICOLAS LEMPA","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN CARLOS, CASERIO TAURA","A19100197","CANTON SAN CARLOS","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN RAMON GRIFAL, COLONIA MILAGRO DE DIOS","A19100204","CANTON SAN RAMON GRIFAL","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN RAMON GRIFAL, CASERIO LA FLORIDA","A19100291","SAN RAMON GRIFAL","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON EL PACUN, CASERIO SAN JOSE EL PACUN","A19100298","CANTON EL PACUN","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON SAN NICOLAS LEMPA, COLONIA NUEVA ESPERANZA 2","A19100308","CANTON SAN NICOLAS LEMPA","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"SAN VICENTE","TECOLUCA","CANTON EL PACUN, CASERIO EL CAPULIN","A19100342","CANTON EL PACUN","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Matutino","SI","NO"
