geo_id,deped_id,school_name,address,adm0,adm1,adm2,longitude,latitude,adm3
LAO-000769,20901019,B. Saylom,,LAO,Xiangkhouang,Pek,103.169169,19.45513,
LAO-000770,20901020,B. Phonsa-At-Tai,,LAO,Xiangkhouang,Pek,103.197475,19.446862,
LAO-000771,20901021,B. Yon,,LAO,Xiangkhouang,Pek,103.210527,19.438395,
LAO-000772,20901022,B. Poungven,,LAO,Xiangkhouang,Pek,103.044268,19.399394,
LAO-000773,20901023,B. Thachok,,LAO,Xiangkhouang,Pek,103.411405,19.559299,
LAO-000774,20902001,B. Chomthong-Tai,,LAO,Xiangkhouang,Kham,103.56224,19.629497,
LAO-000775,20902002,B. Naphai,,LAO,Xiangkhouang,Kham,103.662487,19.590476,
LAO-000776,20902003,B. San-Phan,,LAO,Xiangkhouang,Kham,103.53978,19.651474,
LAO-000777,20902004,B. Khaiviang,,LAO,Xiangkhouang,Kham,103.526413,19.651545,
LAO-000778,20902005,B. Gnoumchong,,LAO,Xiangkhouang,Kham,103.624125,19.589217,
LAO-000779,20902006,B. Fay,,LAO,Xiangkhouang,Kham,103.580386,19.660251,
LAO-000780,20902007,B. Phonkham,,LAO,Xiangkhouang,Kham,103.538269,19.54207,
LAO-000781,20902008,B. Phiangdang,,LAO,Houaphan,Kham,103.719349,20.030812,
LAO-000782,20902009,B. Chomthong-Tai,,LAO,Xiangkhouang,Kham,103.56224,19.629497,
LAO-000783,20902010,B. Namliang,,LAO,Xiangkhouang,Kham,103.690286,19.828903,
LAO-000784,20902011,B. Naxai,,LAO,Xiangkhouang,Kham,103.48625,19.787489,
LAO-000785,20902012,B. Phosi,,LAO,Xiangkhouang,Kham,103.715141,19.628743,
LAO-000786,20902013,B. Samphanxai,,LAO,Xiangkhouang,Kham,103.421423,19.748883,
LAO-000787,20902014,B. Soumnen,,LAO,Xiangkhouang,Kham,103.755861,19.808075,
LAO-000788,20902015,B. San-Kham,,LAO,Xiangkhouang,Kham,103.848912,19.799793,
LAO-000789,20902016,B. Tat,,LAO,Xiangkhouang,Kham,103.594306,19.590238,
LAO-000790,20902017,B. Boua,,LAO,Xiangkhouang,Kham,103.63942,19.617003,
LAO-000791,20902018,B. Tha,,LAO,Xiangkhouang,Kham,103.587759,19.740869,
LAO-000792,20902019,B. Sop-O,,LAO,Xiangkhouang,Kham,103.42254,19.818186,
LAO-000793,20902020,B. Thenchong,,LAO,Xiangkhouang,Kham,103.687135,19.968318,
LAO-000794,20903001,B. Thamxai,,LAO,Xiangkhouang,Nonghed,103.986231,19.496515,
LAO-000795,20903002,B. Phakkhe-Nua,,LAO,Xiangkhouang,Nonghed,103.817889,19.601644,
LAO-000796,20903003,B. Khangphanian,,LAO,Xiangkhouang,Nonghed,103.8479,19.515575,
LAO-000797,20903004,B. Phianghong,,LAO,Xiangkhouang,Nonghed,104.044583,19.699701,
LAO-000798,20903005,B. Phouhouaxang,,LAO,Xiangkhouang,Nonghed,103.882738,19.611683,
LAO-000799,20903006,B. Palan,,LAO,Xiangkhouang,Nonghed,103.81488,19.376432,
LAO-000800,20903007,B. Houaylom,,LAO,Xiangkhouang,Nonghed,104.052951,19.565783,
LAO-000801,20903008,B. Pha-En,,LAO,Xiangkhouang,Nonghed,103.739896,19.505497,
LAO-000802,20903009,B. Keobon,,LAO,Xiangkhouang,Nonghed,103.912206,19.713839,
LAO-000803,20903010,B. Pho,,LAO,Xiangkhouang,Nonghed,104.122591,19.78481,
LAO-000804,20903011,B. Sandon-Ko,,LAO,Xiangkhouang,Nonghed,103.957643,19.575191,
LAO-000805,20903012,B. Namkonngoua,,LAO,Xiangkhouang,Nonghed,103.753673,19.589004,
LAO-000806,20903013,B. Pacha,,LAO,Xiangkhouang,Nonghed,104.019828,19.801493,
LAO-000807,20903015,B. Palao,,LAO,Xiangkhouang,Nonghed,104.140821,19.830759,
LAO-000808,20904001,B. Naxai,,LAO,Xiangkhouang,Khoune,103.377053,19.334643,
LAO-000809,20904002,B. Namuang,,LAO,Xiangkhouang,Khoune,103.589825,19.240478,
LAO-000810,20904003,B. Gnoun,,LAO,Xiangkhouang,Khoune,103.266596,19.369675,
LAO-000811,20904004,B. Phouviang,,LAO,Xiangkhouang,Khoune,103.691577,19.155476,
LAO-000812,20904005,B. San-Noy,,LAO,Xiangkhouang,Khoune,103.602305,19.326091,
LAO-000813,20904006,B. Phosi,,LAO,Xiangkhouang,Khoune,103.390265,19.320812,
LAO-000814,20904007,B. Tan-Tai,,LAO,Xiangkhouang,Khoune,103.508823,19.226227,
LAO-000815,20904008,B. Nathong,,LAO,Xiangkhouang,Khoune,103.498638,19.314261,
LAO-000816,20904009,B. Sanlouang,,LAO,Xiangkhouang,Khoune,103.373237,19.234505,
LAO-000817,20904010,B. Namphan,,LAO,Xiangkhouang,Khoune,103.436099,19.409815,
LAO-000818,20905001,B. Nakhon,,LAO,Xiangkhouang,Mork,103.957026,19.073365,
LAO-000819,20905002,B. Khangviang,,LAO,Xiangkhouang,Mork,103.992793,18.929302,
LAO-000820,20905003,B. Namnghat,,LAO,Xiangkhouang,Mork,104.056236,19.103404,
LAO-000821,20905004,B. Mo,,LAO,Xiangkhouang,Mork,103.899606,19.168345,
LAO-000822,20905005,B. Namuang,,LAO,Xiangkhouang,Mork,104.006688,18.911379,
LAO-000823,20905006,B. Samche,,LAO,Xiangkhouang,Mork,103.911261,19.212608,
LAO-000824,20905007,B. Namchat,,LAO,Xiangkhouang,Mork,103.921401,19.064946,
LAO-000825,20905008,B. Samthong,,LAO,Xiangkhouang,Mork,103.967861,19.114536,
LAO-000826,20906001,B. Naxaythong,,LAO,Xiangkhouang,Phookood,103.10041,19.614799,
LAO-000827,20906002,B. Nongtang,,LAO,Xiangkhouang,Phookood,102.884933,19.520539,
LAO-000828,20906003,B. Yay,,LAO,Xiangkhouang,Phookood,103.194259,19.722208,
LAO-000829,20906004,B. Pen,,LAO,Xiangkhouang,Phookood,103.063277,19.610551,
LAO-000830,20906005,B. Xong,,LAO,Xiangkhouang,Phookood,102.986624,19.559924,
LAO-000831,20906006,B. Phouviang,,LAO,Xiangkhouang,Phookood,103.086254,19.569278,
LAO-000832,20906007,B. Mouangkham,,LAO,Xiangkhouang,Phookood,103.249208,19.837976,
LAO-000833,20906008,B. langchong,,LAO,Xiangkhouang,Phookood,103.008891,19.798827,
LAO-000834,20906009,B. Namchat,,LAO,Xiangkhouang,Phookood,102.721274,19.486515,
LAO-000835,20906010,B. Xiangdet,,LAO,Xiangkhouang,Phookood,102.712051,19.419572,
LAO-000836,20906011,B. Longkhao,,LAO,Xiangkhouang,Phookood,103.231294,19.887137,
LAO-000837,20906012,B. Phouxeo,,LAO,Xiangkhouang,Phookood,102.969941,19.641539,
LAO-000838,20907002,B. Namoun,,LAO,Xiangkhouang,Phaxay,103.130568,19.298115,
LAO-000839,20907003,B. Nong,,LAO,Xiangkhouang,Phaxay,103.199798,19.214587,
LAO-000840,20907004,B. Pha-Nua,,LAO,Xiangkhouang,Phaxay,103.244926,19.183228,
LAO-000841,20907005,B. Latsen,,LAO,Xiangkhouang,Phaxay,103.142115,19.350839,
LAO-000842,20907006,B. Chanam,,LAO,Xiangkhouang,Phaxay,103.229179,19.125282,
LAO-000843,20907007,B. Phon,,LAO,Xiangkhouang,Phaxay,103.106198,19.254415,
LAO-000844,20907008,B. Thang,,LAO,Xiangkhouang,Phaxay,103.079994,19.29924,
LAO-000845,20907009,B. Naxai,,LAO,Xiangkhouang,Phaxay,103.17439,19.173131,
LAO-000846,20908001,B. Sibounhuang,,LAO,Xaisomboun,Thathom,103.606223,18.987563,
LAO-000847,20908002,B. Dong,,LAO,Xaisomboun,Thathom,103.448816,19.03309,
LAO-000848,20908004,B. Khonxana,,LAO,Xaisomboun,Thathom,103.700587,18.913689,
LAO-000849,20908005,B. Viangthong,,LAO,Xaisomboun,Thathom,103.350614,19.085569,
LAO-000850,20908006,B. Pakgnong,,LAO,Xaisomboun,Thathom,103.777001,18.880894,
LAO-000851,20908007,B. Phonhom,,LAO,Xaisomboun,Thathom,103.351067,19.032762,
LAO-000852,20908008,B. Gnamchaleun,,LAO,Xaisomboun,Thathom,103.799176,18.945657,
LAO-000853,20908009,B. Pou,,LAO,Xaisomboun,Thathom,103.500887,18.972363,
LAO-000854,21001001,B. Nalao,,LAO,Vientiane,Phonhong,102.469747,18.493358,
LAO-000855,21001002,B. Nuang-Om,,LAO,Vientiane,Phonhong,102.41178,18.54231,
LAO-000856,21001003,B. Namlin,,LAO,Vientiane,Phonhong,102.412435,18.49076,
LAO-000857,21001004,B. Namcheng,,LAO,Vientiane,Phonhong,102.411045,18.46882,
LAO-000858,21001005,B. Phonkeo,,LAO,Vientiane,Phonhong,102.390244,18.566742,
LAO-000859,21001006,B. Lak 52,,LAO,Vientiane,Phonhong,102.424385,18.349957,
LAO-000860,21001007,B. Phonho,,LAO,Vientiane,Phonhong,102.441635,18.524131,
LAO-000861,21001008,B. Saka,,LAO,Vientiane,Phonhong,102.426302,18.408593,
LAO-000862,21001009,B. Phonxai-Tai,,LAO,Vientiane,Phonhong,102.453136,18.327487,
LAO-000863,21001010,B. Noy,,LAO,Vientiane,Phonhong,102.447886,18.422959,
LAO-000864,21001012,B. Naxou,,LAO,Vientiane,Phonhong,102.433635,18.498631,
LAO-000865,21001013,B. Lak 52,,LAO,Vientiane,Phonhong,102.424385,18.349957,
LAO-000866,21002001,B. Saphu,,LAO,Vientiane,Thoulakhom,102.672671,18.298316,
LAO-000867,21002002,B. Keun-Nua,,LAO,Vientiane,Thoulakhom,102.566348,18.379888,
LAO-000868,21002003,B. Lingxan,,LAO,Vientiane,Thoulakhom,102.550938,18.315376,
LAO-000869,21002005,B. Boungphao,,LAO,Vientiane,Thoulakhom,102.548408,18.334657,
LAO-000870,21002006,B. Pakhang,,LAO,Vientiane,Thoulakhom,102.661001,18.339147,
LAO-000871,21002007,B. Bo,,LAO,Vientiane,Thoulakhom,102.591869,18.378138,
LAO-000872,21002009,B. Tanpiao,,LAO,Vientiane,Thoulakhom,102.588159,18.243755,
LAO-000873,21002010,B. Phonkngam-Nafay,,LAO,Vientiane,Thoulakhom,102.63632,18.366278,
LAO-000874,21002011,B. Nanokkhoum,,LAO,Vientiane,Thoulakhom,102.689481,18.290126,
LAO-000875,21002012,B. Phonekham,,LAO,Vientiane,Thoulakhom,102.606649,18.328087,
LAO-000876,21002013,B. Souksala,,LAO,Vientiane,Thoulakhom,102.6135,18.264695,
LAO-000877,21002015,B. Vanghua,,LAO,Vientiane,Thoulakhom,102.776193,18.417359,
LAO-000878,21002016,B. Phonsavat,,LAO,Vientiane,Thoulakhom,102.601499,18.364598,
LAO-000879,21002020,B. Keun-Nua,,LAO,Vientiane,Thoulakhom,102.566348,18.379888,
LAO-000880,21002021,B. Thinkham,,LAO,Vientiane,Thoulakhom,102.570649,18.302056,
LAO-000881,21002022,B. Phonhe,,LAO,Vientiane,Thoulakhom,102.5781,18.36374,
LAO-000882,21003001,B. Keokou,,LAO,Vientiane,Keo Oudom,102.502987,18.554812,
LAO-000883,21003002,B. Thalat,,LAO,Vientiane,Keo Oudom,102.507827,18.515501,
LAO-000884,21003003,B. Donxai-Oudom,,LAO,Vientiane,Keo Oudom,102.64239,18.622174,
LAO-000885,21003004,B. Sengsavang,,LAO,Vientiane,Keo Oudom,102.513297,18.520711,
LAO-000886,21003005,B. Viangkham,,LAO,Vientiane,Keo Oudom,102.457996,18.581893,
LAO-000887,21003006,B. Phoukhaokham,,LAO,Vientiane,Keo Oudom,102.510537,18.530031,
LAO-000888,21003007,B. Houaykhong,,LAO,Vientiane,Keo Oudom,102.570288,18.45034,
LAO-000889,21003008,B. Thaxan,,LAO,Vientiane,Keo Oudom,102.510857,18.502811,
LAO-000890,21004001,B. Nanom-Gnai,,LAO,Vientiane,Kasy,102.2514,19.238578,
LAO-000891,21004003,B. Chiang,,LAO,Vientiane,Kasy,102.204669,19.140075,
LAO-000892,21004005,B. Namon,,LAO,Vientiane,Kasy,102.143108,19.080284,
LAO-000893,21004006,B. Pounglak,,LAO,Vientiane,Kasy,102.053266,19.073434,
LAO-000894,21004007,B. Viangkeo,,LAO,Vientiane,Kasy,102.25234,19.224947,
LAO-000895,21004008,B. Phachao,,LAO,Vientiane,Kasy,102.333142,19.297339,
LAO-000896,21004009,B. Thongmuat,,LAO,Vientiane,Kasy,102.177929,19.313609,
LAO-000897,21004010,B. Bouamphouk,,LAO,Vientiane,Kasy,102.252781,19.124365,
LAO-000898,21004011,B. Nongsan,,LAO,Vientiane,Kasy,101.996551,19.175262,
LAO-000899,21005001,B. Phonpheng,,LAO,Vientiane,Vangvieng,102.452725,18.930151,
LAO-000900,21005005,B. Phonngam-Nua,,LAO,Vientiane,Vangvieng,102.44601,19.02496,
LAO-000901,21005006,B. Thahua-Nua,,LAO,Vientiane,Vangvieng,102.511307,18.778997,
LAO-000902,21005007,B. Houayngam,,LAO,Vientiane,Vangvieng,102.465717,18.89567,
LAO-000903,21005008,B. Namphao,,LAO,Vientiane,Vangvieng,102.574414,18.742424,
LAO-000904,21005012,B. Houaysangao,,LAO,Vientiane,Vangvieng,102.449765,18.936881,
LAO-000905,21005013,B. Houaysangao,,LAO,Vientiane,Vangvieng,102.449765,18.936881,
LAO-000906,21005014,B. Phatang,,LAO,Vientiane,Vangvieng,102.428085,19.078144,
LAO-000907,21005016,B. Viangsamai,,LAO,Vientiane,Vangvieng,102.445345,18.990312,
LAO-000908,21005017,B. Svang,,LAO,Vientiane,Vangvieng,102.507706,19.145886,
LAO-000909,21005018,B. Nalongkuang,,LAO,Vientiane,Vangvieng,102.362668,18.913802,
LAO-000910,21005019,B. Hinhouasua,,LAO,Xaisomboun,Anouvong,102.612489,18.750647,
LAO-000911,21005020,B. Naxaisavang,,LAO,Xaisomboun,Longcheng,102.609799,18.980952,
LAO-000912,21005021,B. Muangphoun,,LAO,Xaisomboun,Longcheng,102.712991,19.111295,
LAO-000913,21005022,B. Keokouang,,LAO,Vientiane,Vangvieng,102.45751,19.11592,
LAO-000914,21005023,B. Phonsavang,,LAO,Vientiane,Vangvieng,102.52984,18.85538,
LAO-000915,21006001,B. Tha,,LAO,Vientiane,Feuang,102.123808,18.679245,
LAO-000916,21006002,B. Laokham,,LAO,Vientiane,Feuang,102.110868,18.656244,
LAO-000917,21006003,B. Namhon,,LAO,Vientiane,Meun,101.941294,18.283725,
LAO-000918,21006004,B. Nongpet,,LAO,Vientiane,Feuang,102.153479,18.786037,
LAO-000919,21006005,B. Naphung,,LAO,Vientiane,Feuang,102.058512,18.624155,
LAO-000920,21006006,B. Phasang-Tai,,LAO,Vientiane,Feuang,101.979245,18.47329,
LAO-000921,21006007,B. Muangmun,,LAO,Vientiane,Meun,101.966165,18.365157,
LAO-000922,21006008,B. Phonsavath,,LAO,Vientiane,Feuang,102.082435,18.721241,
LAO-000923,21006009,B. Namon,,LAO,Vientiane,Feuang,102.038146,18.600263,
LAO-000924,21007001,B.Sanakham,,LAO,Vientiane,Xanakharm,101.670824,17.910162,
LAO-000925,21007002,B. Nasak,,LAO,Vientiane,Xanakharm,101.692469,18.06939,
LAO-000926,21007003,B. Naphiang,,LAO,Vientiane,Xanakharm,101.692309,17.973748,
LAO-000927,21007004,B. Pakphang-Nua,,LAO,Vientiane,Xanakharm,101.61037,17.89334,
LAO-000928,21007005,B. Maipakthoun,,LAO,Vientiane,Xanakharm,101.406692,18.104431,
LAO-000929,21007006,B. Namkouan,,LAO,Vientiane,Xanakharm,101.718209,18.143052,
LAO-000930,21007007,B. Vang,,LAO,Vientiane,Meun,101.854725,18.049673,
LAO-000931,21007008,B. Senchaleun,,LAO,Vientiane,Xanakharm,101.730319,18.273745,
LAO-000932,21008001,B. Muangmet,,LAO,Vientiane,Mad,101.931123,18.836558,
LAO-000933,21008002,B. Nakangpa,,LAO,Vientiane,Mad,102.013805,18.92571,
LAO-000934,21008003,B. Muangkhi,,LAO,Vientiane,Mad,101.76338,18.448799,
LAO-000935,21008004,B. Namphen,,LAO,Vientiane,Mad,101.805111,18.589572,
LAO-000936,21008005,B. Nadi,,LAO,Vientiane,Mad,101.896323,18.784937,
LAO-000937,21009001,B. Pakkagnoung,,LAO,Vientiane,Viengkham,102.541268,18.420929,
LAO-000938,21009002,B. Thingnoung,,LAO,Vientiane,Viengkham,102.530898,18.368998,
LAO-000939,21009003,B. Phonmi-Nua,,LAO,Vientiane,Viengkham,102.486086,18.48444,
LAO-000940,21009004,B. Pakcheng,,LAO,Vientiane,Viengkham,102.534588,18.409559,
LAO-000941,21009005,B. Nonsavang,,LAO,Vientiane,Viengkham,102.5031,18.4532,
LAO-000942,21010001,B. Hinheup-Tai,,LAO,Vientiane,Hinherb,102.323823,18.637244,
LAO-000943,21010002,B. Navay,,LAO,Vientiane,Hinherb,102.254771,18.47621,
LAO-000944,21010003,B. Khonkeo,,LAO,Vientiane,Hinherb,102.332913,18.550882,
LAO-000945,21010004,B. Natay,,LAO,Vientiane,Hinherb,102.305162,18.764577,
LAO-000946,21010005,B. Thaothan,,LAO,Vientiane,Hinherb,102.392044,18.742856,
LAO-000947,21010006,B. Sivilai,,LAO,Vientiane,Hinherb,102.406864,18.769507,
LAO-000948,21010007,B. Pongxong,,LAO,Vientiane,Hinherb,102.342023,18.689515,
LAO-000949,21011001,B. Phoupaman,,LAO,Xaisomboun,Longsane,103.004994,18.550082,
LAO-000950,21011002,B. Nadi,,LAO,Xaisomboun,Longsane,102.777377,18.565634,
LAO-000951,21011003,B. Namyouak,,LAO,Xaisomboun,Home,103.3895,18.723377,
LAO-000952,21011004,B. Naxai,,LAO,Xaisomboun,Longsane,103.060613,18.554624,
LAO-000953,21011005,B. Phoukatha,,LAO,Xaisomboun,Home,103.313272,18.570569,
LAO-000954,21012003,B. Phalavek,,LAO,Xaisomboun,Home,103.187406,18.68143,
LAO-000955,21012007,B. Nuang-Om,,LAO,Xaisomboun,Anouvong,103.263566,18.958148,
LAO-000956,21013001,B. Nampheun,,LAO,Vientiane,Meun,101.949103,18.263098,
LAO-000957,21013002,B. Phonsen,,LAO,Vientiane,Meun,101.95423,18.37904,
LAO-000958,21101001,B. Phosi,,LAO,Bolikhamsai,Pakxane,103.657913,18.392569,
LAO-000959,21101002,B. Pakxan-Nua,,LAO,Bolikhamsai,Pakxane,103.660943,18.377919,
LAO-000960,21101003,B. Pakxan-Tai,,LAO,Bolikhamsai,Pakxane,103.662903,18.373399,
LAO-000961,21101004,B. Sisa-At,,LAO,Bolikhamsai,Pakxane,103.688444,18.400519,
LAO-000962,21101005,B. Nongboua,,LAO,Bolikhamsai,Pakxane,103.766106,18.43811,
LAO-000963,21101006,B. Namngiap,,LAO,Bolikhamsai,Pakxane,103.603532,18.4191,
LAO-000964,21101007,B. Sinxai,,LAO,Bolikhamsai,Pakxane,103.752005,18.352928,
LAO-000965,21101009,B. Phonxai,,LAO,Bolikhamsai,Pakxane,103.857818,18.325908,
LAO-000966,21101010,B. Phosi,,LAO,Bolikhamsai,Pakxane,103.657913,18.392569,
LAO-000967,21101011,B. Sivilai,,LAO,Bolikhamsai,Pakxane,103.660173,18.400879,
LAO-000968,21101012,B. Pakxan-Nua,,LAO,Bolikhamsai,Pakxane,103.660943,18.377919,
LAO-000969,21101013,B. Nakhaolom,,LAO,Bolikhamsai,Pakxane,103.826107,18.484441,
LAO-000970,21101014,B. Pakxan-Nua,,LAO,Bolikhamsai,Pakxane,103.660943,18.377919,
LAO-000971,21101015,B. Phonxai,,LAO,Bolikhamsai,Pakxane,103.64913,18.39312,
LAO-000972,21102001,B. Oudomxai,,LAO,Bolikhamsai,Thaphabath,103.198203,18.356758,
LAO-000973,21102002,B. Houayleuk,,LAO,Bolikhamsai,Thaphabath,103.152285,18.395801,
LAO-000974,21102003,B. Pakthoay-Tai,,LAO,Bolikhamsai,Thaphabath,103.449998,18.43952,
LAO-000975,21102004,B. Thoay-Beng,,LAO,Bolikhamsai,Thaphabath,103.190283,18.308647,
LAO-000976,21102005,B. Naxai,,LAO,Bolikhamsai,Thaphabath,103.071351,18.208149,
LAO-000977,21102006,B. Nakham,,LAO,Bolikhamsai,Thaphabath,103.262024,18.398509,
LAO-000978,21102007,B. Thoay-Gnai,,LAO,Bolikhamsai,Thaphabath,103.212554,18.279103,
LAO-000979,21102008,B. Sisomxai,,LAO,Bolikhamsai,Thaphabath,103.306435,18.4381,
LAO-000980,21102009,B. Somsa-At,,LAO,Bolikhamsai,Thaphabath,103.182202,18.294396,
LAO-000981,21103001,B. Pakkading-Nua,,LAO,Bolikhamsai,Pakkading,103.993441,18.325258,
LAO-000982,21103002,B. Nakhua-Nai,,LAO,Bolikhamsai,Pakkading,104.204166,18.228106,
LAO-000983,21103003,B. Boungkouang,,LAO,Bolikhamsai,Pakkading,104.229806,17.98147,
LAO-000984,21103004,B. Xot,,LAO,Bolikhamsai,Pakkading,104.078913,18.192155,
LAO-000985,21103005,B. Namthon,,LAO,Bolikhamsai,Pakkading,104.301198,18.058062,
LAO-000986,21103006,B. Phonsi,,LAO,Bolikhamsai,Pakkading,104.094173,18.300157,
LAO-000987,21103007,B. Viangkham,,LAO,Bolikhamsai,Pakkading,104.291258,18.101543,
LAO-000988,21103008,B. Thongnami-Tai,,LAO,Bolikhamsai,Pakkading,104.236617,18.170074,
LAO-000989,21104001,B. Hatxiangtom,,LAO,Bolikhamsai,Bolikhanh,103.731564,18.561498,
LAO-000990,21104002,B. Houaykhoun,,LAO,Bolikhamsai,Bolikhanh,103.654223,18.490911,
LAO-000991,21104003,B. Phamuang,,LAO,Bolikhamsai,Bolikhanh,103.697014,18.749007,
LAO-000992,21104004,B. Bo,,LAO,Bolikhamsai,Bolikhanh,103.574041,18.756397,
LAO-000993,21104005,B. Nakoun,,LAO,Bolikhamsai,Bolikhanh,103.905379,18.768298,
LAO-000994,21104006,B. Phakbuak,,LAO,Bolikhamsai,Bolikhanh,103.985371,18.574023,
LAO-000995,21104007,B. Phonkham,,LAO,Bolikhamsai,Bolikhanh,103.724735,18.529272,
LAO-000996,21104008,B. Nalong,,LAO,Bolikhamsai,Bolikhanh,103.684614,18.703506,
LAO-000997,21105001,B. Phontan,,LAO,Bolikhamsai,Khamkeuth,104.704887,18.233156,
LAO-000998,21105002,B. Senoudom,,LAO,Bolikhamsai,Khamkeuth,104.984974,18.181215,
LAO-000999,21105003,B. Phonmuang-Noy,,LAO,Bolikhamsai,Khamkeuth,104.965783,18.200965,
LAO-001000,21105004,B. Phonpheng,,LAO,Bolikhamsai,Khamkeuth,104.988104,18.214506,
LAO-001001,21105005,B. Phonsi,,LAO,Bolikhamsai,Xaychamphone,104.83057,18.603915,
LAO-001002,21105006,B. Kohai,,LAO,Bolikhamsai,Khamkeuth,105.042435,18.083853,
LAO-001003,21105008,B. Nong-O,,LAO,Bolikhamsai,Khamkeuth,105.063455,18.288127,
LAO-001004,21105009,B. Khammouan,,LAO,Bolikhamsai,Khamkeuth,104.888801,18.160304,
LAO-001005,21105010,B. Thongkhe,,LAO,Bolikhamsai,Khamkeuth,105.038405,18.163844,
LAO-001006,21105011,B. Nongkok,,LAO,Bolikhamsai,Khamkeuth,104.624955,18.206355,
LAO-001007,21105012,B. Nam-On,,LAO,Bolikhamsai,Xaychamphone,104.982253,18.577104,
LAO-001008,21105016,B. Nongxong,,LAO,Bolikhamsai,Khamkeuth,104.758918,18.140504,
LAO-001009,21105017,B. Phonthong,,LAO,Bolikhamsai,Khamkeuth,104.971807,18.159832,
LAO-001010,21105018,B. Nongpong,,LAO,Bolikhamsai,Khamkeuth,104.974623,18.191615,
LAO-001011,21105020,B. Nongpong,,LAO,Bolikhamsai,Khamkeuth,104.974623,18.191615,
LAO-001012,21105021,B. Lak 5,,LAO,Bolikhamsai,Khamkeuth,105.04776,18.28178,
LAO-001013,21106001,B. Namngom,,LAO,Bolikhamsai,Viengthong,104.438926,18.51326,
LAO-001014,21106002,B. Thadua,,LAO,Bolikhamsai,Viengthong,104.242417,18.626918,
LAO-001015,21106003,B. NamKang,,LAO,Bolikhamsai,Viengthong,104.50025,18.43671,
LAO-001016,21106004,B. Chomthong,,LAO,Bolikhamsai,Viengthong,104.269576,18.710681,
LAO-001017,21106005,B. Naphoun,,LAO,Bolikhamsai,Viengthong,104.22682,18.85714,
LAO-001018,21106006,B. Thongmixai,,LAO,Bolikhamsai,Viengthong,104.309523,18.995849,
LAO-001019,21107001,B. Nacheng,,LAO,Bolikhamsai,Xaychamphone,104.728105,18.446195,
LAO-001020,21107002,Keosankham,,LAO,Bolikhamsai,Xaychamphone,104.929455,18.333104,
LAO-001021,21107003,B. Muangcham,,LAO,Bolikhamsai,Xaychamphone,104.808449,18.717367,
LAO-001022,21201001,B. Laophokham,,LAO,Khammouane,Thakhek,104.812093,17.373058,
LAO-001023,21201002,B. Santisouk,,LAO,Khammouane,Thakhek,104.822964,17.398282,
LAO-001024,21201003,B. Phon-Soung,,LAO,Khammouane,Thakhek,104.766524,17.467619,
LAO-001025,21201004,B. Thakhek-Nua,,LAO,Khammouane,Thakhek,104.802608,17.399233,
LAO-001026,21201005,Ms.Houana,,LAO,Khammouane,Thakhek,104.862057,17.415014,
LAO-001027,21201006,B. Mouangsoum,,LAO,Khammouane,Thakhek,104.812501,17.334097,
LAO-001028,21201007,B. Phon-Soung,,LAO,Khammouane,Thakhek,104.766524,17.467619,
LAO-001029,21201009,B. Dong-Tai,,LAO,Khammouane,Thakhek,104.831033,17.233382,
LAO-001030,21201010,B. Nase,,LAO,Khammouane,Thakhek,104.875662,17.510067,
LAO-001031,21201011,B. Nonghang,,LAO,Khammouane,Thakhek,104.910683,17.222966,
LAO-001032,21201012,B. Nadon,,LAO,Khammouane,Thakhek,104.900357,17.336616,
LAO-001033,21201013,B. Phonkhoun,,LAO,Khammouane,Thakhek,104.690914,17.572963,
LAO-001034,21201017,B. Dongkasen,,LAO,Khammouane,Thakhek,104.968768,17.282328,
LAO-001035,21201018,B. Laophoxai,,LAO,Khammouane,Thakhek,104.806179,17.388217,
LAO-001036,21201019,B. Viangvilai,,LAO,Khammouane,Thakhek,104.826153,17.405317,
LAO-001037,21201020,B. Thakhek-Kang,,LAO,Khammouane,Thakhek,104.803114,17.394617,
LAO-001038,21201021,B. Nakaikhia,,LAO,Khammouane,Thakhek,104.753847,17.522073,
LAO-001039,21201024,B. Thakhek-Nua,,LAO,Khammouane,Thakhek,104.802608,17.399233,
LAO-001040,21202001,B.mahaxai,,LAO,Khammouane,Mahaxay,105.195791,17.417693,
LAO-001041,21202002,B. Nathan-Thong,,LAO,Khammouane,Mahaxay,105.360231,17.474651,
LAO-001042,21202003,B. Teng-Thong,,LAO,Khammouane,Mahaxay,105.424716,17.300111,
LAO-001043,21202004,B.Mai,,LAO,Khammouane,Mahaxay,105.233537,17.284123,
LAO-001044,21202005,B. Panam,,LAO,Khammouane,Mahaxay,105.288956,17.286784,
LAO-001045,21202006,B. Nakham,,LAO,Khammouane,Mahaxay,105.000589,17.4557,
LAO-001046,21202007,B. Phonsa-At,,LAO,Khammouane,Mahaxay,105.155006,17.455137,
LAO-001047,21202008,B. Phonmuang,,LAO,Khammouane,Mahaxay,105.522952,17.349066,
