anio,codigo_est,codigo_dep,nombre_dep,codigo_dis,nombre_dis,codigo_zon,nombre_zon,codigo_bar,nombre_bar,direccion,coordenada,coordena_1,latitud,longitud,anho_cod_g,uri,xcoord,ycoord
"2021","915001","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7248",SAN FRANCISCO,MCAL. ESTIGARRIBIA Y GRAL. CABALLERO [BARRIO SAN FRANCISCO],"7173144","471275","25º33'31.676""S","57º17'9.48""W",,http://datos.mec.gov.py/id/establecimientos/0915001,-57.2859665932437,-25.5587987347575
"2021","915003","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7240",SAN ROQUE,PEDRO JUAN CABALLERO Nº 601 C/ CAPITAN CABRAL - YAGUARON,"7172810","471595","25º33'42.556""S","57º16'58.037""W",,http://datos.mec.gov.py/id/establecimientos/0915003,-57.2827880023003,-25.5618210415172
"2021","915018","9",Paraguarí,"157",YAGUARÓN,"2",Rural,"7260",SAN BONINI,CAMINO VECINAL A CAAGUY POTI,"7178693","472445","25º30'31.362""S","57º16'27.138""W",,http://datos.mec.gov.py/id/establecimientos/0915018,-57.2742050184985,-25.5087116912861
"2021","915019","9",Paraguarí,"157",YAGUARÓN,"2",Rural,"7247",KURUPAYTY,CAMINO VECINAL CURUPAYTY,"7163815","472390","25º38'35.028""S","57º16'30.213""W",,http://datos.mec.gov.py/id/establecimientos/0915019,-57.275059167942,-25.6430632164004
"2021","915002","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7257",SAN MIGUEL,JULIA M. CUETO DE ESTIG. Y DEF. DEL CHACO,"7172335","471124","25º33'57.965""S","57º17'14.954""W",,http://datos.mec.gov.py/id/establecimientos/0915002,-57.287487268831,-25.5661012952336
"2021","915044","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7241",LOCALIDAD A CONFIRMAR,,,,,,,http://datos.mec.gov.py/id/establecimientos/0915044,,
"2021","915022","9",Paraguarí,"157",YAGUARÓN,"2",Rural,"7239",TAKUARINDY,CAMINO VEC. A PORORO,"7173922","474338","25º33'6.587""S","57º15'19.652""W",,http://datos.mec.gov.py/id/establecimientos/0915022,-57.2554588033487,-25.5518295294642
"2021","915024","9",Paraguarí,"157",YAGUARÓN,"2",Rural,"7253",ÑANDU'A,CAMINO VECINAL A ÑANDUA,"7172768","467887","25º33'43.648""S","57º19'10.934""W",,http://datos.mec.gov.py/id/establecimientos/0915024,-57.3197038375123,-25.5621243486169
"2021","915039","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7255",SANTA LIBRADA,,"7172645","471456","25º33'47.91""S","57º17'3.031""W",,http://datos.mec.gov.py/id/establecimientos/0915039,-57.2841753287582,-25.5633083600454
"2021","915025","9",Paraguarí,"157",YAGUARÓN,"2",Rural,"7256",MBARITU,CAMINO VECINAL DE MBARITU,"7174831","470128","25º32'36.751""S","57º17'50.451""W",,http://datos.mec.gov.py/id/establecimientos/0915025,-57.2973476335259,-25.5435418767652
"2021","915038","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7255",SANTA LIBRADA,PEDRO JUAN CABALLERO C/ VICTOR RODRIGUEZ,"7172809","471598","25º33'42.589""S","57º16'57.929""W",,http://datos.mec.gov.py/id/establecimientos/0915038,-57.2827581570745,-25.5618301295024
"2021","915027","9",Paraguarí,"157",YAGUARÓN,"2",Rural,"7259",CERRO GUY,CAMINO VECINAL A CERRO GUY,"7170890","470336","25º34'44.884""S","57º17'43.312""W",,http://datos.mec.gov.py/id/establecimientos/0915027,-57.2953644680878,-25.5791344179668
"2021","915046","9",Paraguarí,"157",YAGUARÓN,"2",Rural,"7249",ZAYAS,CALLE 8 DE MAYO COMPAÑIA ZAYAS,"7176547","469263","25º31'40.902""S","57º18'21.307""W",,http://datos.mec.gov.py/id/establecimientos/0915046,-57.3059184835757,-25.5280281359986
"2021","915029","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7244",YSATY,CAMINO VECINAL. A 50 M DE LA CAPILLA  EPIFANIA DEL SEÑOR,"7173021","470043","25º33'35.586""S","57º17'53.643""W",,http://datos.mec.gov.py/id/establecimientos/0915029,-57.2982341693637,-25.5598849894074
"2021","915033","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7256",MBARITU,CONAVI2-MANZANA F.ACCESO CALLE PANTALEON ARCE KM.47.,"7173593","470640","25º33'17.034""S","57º17'32.202""W",,http://datos.mec.gov.py/id/establecimientos/0915033,-57.2922783204996,-25.5547316489434
"2021","915008","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7254",SAN JOSE,DEFENSORES DEL CHACO,"7172515","469985","25º33'52.032""S","57º17'55.762""W",,http://datos.mec.gov.py/id/establecimientos/0915008,-57.2988229131173,-25.5644531341722
"2021","915034","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7255",SANTA LIBRADA,EUGENIO A. GARAY C/ MCAL. ESTIGARRIBIA,"7172638","471450","25º33'48.138""S","57º17'3.247""W",,http://datos.mec.gov.py/id/establecimientos/0915034,-57.2842352115197,-25.5633714561117
"2021","915005","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7248",SAN FRANCISCO,MCAL. J. F. ESTIGARRIBIA Y SAN ROQUE [BARRIO SAN FRANCISCO],"7173079","471332","25º33'33.793""S","57º17'7.442""W",,http://datos.mec.gov.py/id/establecimientos/0915005,-57.2854005362093,-25.5593868112553
"2021","915015","9",Paraguarí,"157",YAGUARÓN,"2",Rural,"7243",POTRERITO,CAMINO A POTRERITO A200M.DE CAPILLA SAN JOSE OBRERO,"7167774","475289","25º36'26.511""S","57º14'45.979""W",,http://datos.mec.gov.py/id/establecimientos/0915015,-57.2461054099253,-25.6073640181751
"2021","915007","9",Paraguarí,"157",YAGUARÓN,"1",Urbana,"7257",SAN MIGUEL,DEF. DEL CHACO C/ MCAL. ESTIGARRIBIA [BARRIO SAN MIGUEL - YAGUARON],"7172423","471355","25º33'55.12""S","57º17'6.668""W",,http://datos.mec.gov.py/id/establecimientos/0915007,-57.2851855911376,-25.5653111288211
"2021","916002","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7292",SAN JOSE,AVDA GRAL BERNARDINO CABALLERO,"7122267","498331","26º1'6.61""S","57º1'0.047""W",,http://datos.mec.gov.py/id/establecimientos/0916002,-57.0166796609538,-26.0185026548328
"2021","916056","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7292",SAN JOSE,,,,,,,http://datos.mec.gov.py/id/establecimientos/0916056,,
"2021","916017","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7266",ISLA YVATE,A 40KM DEL CENTRO EDUC. CESAR BARRIENTOS,"7120619","523872","26º1'59.476""S","56º45'41.035""W",,http://datos.mec.gov.py/id/establecimientos/0916017,-56.7613986083342,-26.0331877830543
"2021","916039","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7303",RINCON ÑUAI,CAMINO A RINCON-I,"7122450","505520","26º1'0.627""S","56º56'41.406""W",,http://datos.mec.gov.py/id/establecimientos/0916039,-56.9448349767114,-26.0168406313215
"2021","916020","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7288",YVY KU'I PUNTA,CAMINO YBYCUI A QUIINDY,"7122681","489769","26º0'53.025""S","57º6'8.076""W",,http://datos.mec.gov.py/id/establecimientos/0916020,-57.1022433197463,-26.0147291096962
"2021","916021","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7283",SANTA ANGELA - SUB-URBANO,A 17 KM DE YBYCUI CAMINO A MBUYAPEY [COLONIA SANTA ANGELA],"7111859","506408","26º6'44.897""S","56º56'9.271""W",,http://datos.mec.gov.py/id/establecimientos/0916021,-56.9359085858657,-26.112471313169
"2021","916022","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7295",CAÑADA,CAMINO A CERRO ACHON [CAÑADA],"7129244","504090","25º57'19.787""S","56º57'32.93""W",,http://datos.mec.gov.py/id/establecimientos/0916022,-56.9591471240936,-25.9554964018563
"2021","1703574","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"50777",SAGRADO CORAZON DE JESUS,CRISTÓBAL COLÓN E/MARÍA PETKOVIC,,,,,,http://datos.mec.gov.py/id/establecimientos/1703574,,
"2021","916024","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7290",CORDILLERA,A 19 KM. DE YBYCUI POR SAN JOSE [CORDILLERITA 2A.],"7125695","509901","25º59'15.056""S","56º54'3.878""W",,http://datos.mec.gov.py/id/establecimientos/0916024,-56.901077323286,-25.9875154486283
"2021","916025","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7275",AGUSTIN GOIBURU - SUB URBANO,A 400M DEL ORATORIO SAN BLÁS,"7105399","511886","26º10'14.766""S","56º52'51.815""W",,http://datos.mec.gov.py/id/establecimientos/0916025,-56.8810598057053,-26.1707681810391
"2021","916035","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7285",YATAITY,A 5 KM DEL PARQUE NACIONAL YBYCUI,"7115395","513167","26º4'49.787""S","56º52'6.033""W",,http://datos.mec.gov.py/id/establecimientos/0916035,-56.8683424004207,-26.0804963409704
"2021","916003","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7268",SANTA ROSA,COLÓN ESTE,"7121798","499193","26º1'21.859""S","57º0'29.035""W",,http://datos.mec.gov.py/id/establecimientos/0916003,-57.0080652903804,-26.0227383847668
"2021","916010","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7302",CESAR BARRIENTOS - SUB URBANO,RUTA COLONIA GRAL.CESAR BARRIENTOS.FRENTE A LA PLAZA,"7128844","514508","25º57'32.55""S","56º51'18.298""W",,http://datos.mec.gov.py/id/establecimientos/0916010,-56.8550829049638,-25.9590416092746
"2021","916013","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7281",CAPILLITA,A 8 KM DE LA CIUDAD DE YBYCUI,"7128567","497311","25º57'41.807""S","57º1'36.697""W",,http://datos.mec.gov.py/id/establecimientos/0916013,-57.0268604071051,-25.9616129237917
"2021","916011","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7265",TACUARY,10KM.DE LA CIUDAD CERCA DE LA ESC. AGRICOLA,"7114772","503196","26º5'10.243""S","56º58'4.949""W",,http://datos.mec.gov.py/id/establecimientos/0916011,-56.9680414505003,-26.0861783950288
"2021","916014","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7291",KA'AGUY KUPE,A 20 KM DE LA CIUDAD A LADO DEL ORATORIO NIÑO JESUS,"7113287","510053","26º5'58.402""S","56º53'58.067""W",,http://datos.mec.gov.py/id/establecimientos/0916014,-56.8994631579002,-26.0995560679038
"2021","916041","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7296",MINAS KUE,CAMINO A LA ROSADA,"7112865","514777","26º6'11.974""S","56º51'7.975""W",,http://datos.mec.gov.py/id/establecimientos/0916041,-56.8522152589684,-26.1033259376883
"2021","916015","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7307",CARBON KUE,CAMINO A LA ROSADA A 2 KM DE LA RUTA ASFALTADA,"7114314","511510","26º5'24.978""S","56º53'5.645""W",,http://datos.mec.gov.py/id/establecimientos/0916015,-56.8849012635712,-26.0902716494785
"2021","916012","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7299",PALACIO KUE,CAMINO A CERRO JHOVY,"7117568","507022","26º3'39.304""S","56º55'47.274""W",,http://datos.mec.gov.py/id/establecimientos/0916012,-56.9297982601693,-26.060917634623
"2021","916042","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7304",SANTA TERESITA,A 2 KM DEL CAMINO A MBYJAPEY DESVIO SANTA TERESITA,"7106405","508593","26º9'42.149""S","56º54'50.467""W",,http://datos.mec.gov.py/id/establecimientos/0916042,-56.9140186498387,-26.1617078135247
"2021","916004","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7292",SAN JOSE,AVDA. COLON - ESTE [BARRIO SAN JOSE],"7122004","498091","26º1'15.158""S","57º1'8.683""W",,http://datos.mec.gov.py/id/establecimientos/0916004,-57.0190785580479,-26.0208772049981
"2021","916063","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7294",CERRO KARAPE,18KM.DE LA CIUDAD DE YBYCUI CAMINO A CAÑADA,"7132215","503923","25º55'43.209""S","56º57'38.967""W",,http://datos.mec.gov.py/id/establecimientos/0916063,-56.9608240760878,-25.9286689377768
"2021","916029","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"50782",PASO PINDO,A 25 KM DE CENTRO EDUCATIVO Nº 150,"7122535","515241","26º0'57.613""S","56º50'51.676""W",,http://datos.mec.gov.py/id/establecimientos/0916029,-56.8476877495069,-26.0160033845972
"2021","916031","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7269",MBOKAJA PUKU,A 47 KM.DE LA CIUDAD DE YBYCUI CAMINO SALTO MBOCARUZU,"7119752","515909","26º2'28.054""S","56º50'27.521""W",,http://datos.mec.gov.py/id/establecimientos/0916031,-56.840978180837,-26.0411261035185
"2021","916007","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7274",PEREIRA KUE,A24KM. DE YBYCUI AL LADO DEL PUESTO POLICIAL PEREIRA CUE,"7109567","511871","26º7'59.278""S","56º52'52.493""W",,http://datos.mec.gov.py/id/establecimientos/0916007,-56.8812480074687,-26.1331327184973
"2021","916064","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7287",SAN JOSE BOQUERON,CAMINO A CAÑADA,"7128079","503804","25º57'57.662""S","56º57'43.202""W",,http://datos.mec.gov.py/id/establecimientos/0916064,-56.9620004499318,-25.9660170222722
"2021","916026","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7297",SANTA ANGELA,CAMINO A MBUJAPEY A 5 KM DEL ASFALTADO,"7109329","510128","26º8'7.063""S","56º53'55.256""W",,http://datos.mec.gov.py/id/establecimientos/0916026,-56.8986822950628,-26.1352950951495
"2021","916030","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7308",CERRO KORA,A6KM.DEL ARROYO PASO SABRA CAMINO A CAÑADA,"7125541","501556","25º59'20.181""S","56º59'4.033""W",,http://datos.mec.gov.py/id/establecimientos/0916030,-56.9844535314134,-25.988939032507
"2021","916009","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"50781",PASO PARED,RAMAL ACAHAY-YBYCUI,"7126902","492559","25º58'35.872""S","57º4'27.615""W",,http://datos.mec.gov.py/id/establecimientos/0916009,-57.0743375378099,-25.9766311060586
"2021","916008","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7301",CABALLERO PUNTA,CAMINO A COSTA PEÑA A12KM. DE LA CIUDAD DE YBYCUI,"7129537","499824","25º57'10.283""S","57º0'6.329""W",,http://datos.mec.gov.py/id/establecimientos/0916008,-57.0017579330455,-25.9528563879041
"2021","916006","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7272",RINCON GUASU,1KM. DEL CEMENTERIO DE RINCÓN GUAZÚ,"7118769","502043","26º3'0.319""S","56º58'46.478""W",,http://datos.mec.gov.py/id/establecimientos/0916006,-56.9795771869279,-26.050088476723
"2021","916065","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7280",RINCON FLORIDO,A 5KM DE LA CIUDAD DE CARAGUATA RUA,"7123859","502564","26º0'14.853""S","56º58'27.764""W",,http://datos.mec.gov.py/id/establecimientos/0916065,-56.9743790040162,-26.0041258314903
"2021","916005","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7267",VIRGEN DE FATIMA,MADRE MARIA PETKOVIC Y SGTO. CABALLERO [Bº SGDO. CORAZON DE JESUS],"7122276","497779","26º1'6.315""S","57º1'19.906""W",,http://datos.mec.gov.py/id/establecimientos/0916005,-57.022196225875,-26.0184206445166
"2021","916027","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7271",VARGAS LOMA,CAMINO A CABALLERO PUNTA,"7126887","497689","25º58'36.422""S","57º1'23.115""W",,http://datos.mec.gov.py/id/establecimientos/0916027,-57.0230875283938,-25.9767838046903
"2021","916028","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7306",RINCON'I MOLINAS,A 5 KM DE LA ESC. CENTRO Nº72 GRAL B. CABALLERO,"7122267","501325","26º1'6.611""S","56º59'12.33""W",,http://datos.mec.gov.py/id/establecimientos/0916028,-56.9867582079677,-26.0185030106262
"2021","916095","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7292",SAN JOSE,TTE. INSFRAN C/SGTO. SERVIAN,,,,,,http://datos.mec.gov.py/id/establecimientos/0916095,,
"2021","916096","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7271",VARGAS LOMA,CAMINO A CAPILLITA [VARGAS LOMA],,,,,,http://datos.mec.gov.py/id/establecimientos/0916096,,
"2021","916098","9",Paraguarí,"158",YBYCUÍ,,,"3846",LOCALIDAD A CONFIRMAR,,,,,,,http://datos.mec.gov.py/id/establecimientos/0916098,,
"2021","916092","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"50777",SAGRADO CORAZON DE JESUS,TTE. CRISTOBAL COLON,,,,,,http://datos.mec.gov.py/id/establecimientos/0916092,,
"2021","916069","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7265",TACUARY,KM. 132 RAMAL RUTA 1 [COMPAÑIA TACUARY],"7113886","503721","26º5'39.039""S","56º57'46.041""W",,http://datos.mec.gov.py/id/establecimientos/0916069,-56.9627891591209,-26.0941774919595
"2021","916070","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"50779",SANTA TERESITA,CALLE DR. JULIO CESAR FANEGO - CAMINO A MBUYAPEY - BARRIO SANTA TERESITA,"7112486","507446","26º6'24.497""S","56º55'31.909""W",,http://datos.mec.gov.py/id/establecimientos/0916070,-56.925530330562,-26.1068046928133
"2021","916094","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7279",LOCALIDAD A CONFIRMAR,,,,,,,http://datos.mec.gov.py/id/establecimientos/0916094,,
"2021","916044","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7305",ISLA PA'U,A 3 KM DE LA ESC. CENTRO,"7127999","502586","25º58'0.272""S","56º58'27.002""W",,http://datos.mec.gov.py/id/establecimientos/0916044,-56.9741673393204,-25.9667420968657
"2021","916047","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7278",ISLA ALTA,AL COSTADO DEL ORATORIO,"7130524","522012","25º56'37.598""S","56º46'48.561""W",,http://datos.mec.gov.py/id/establecimientos/0916047,-56.7801557068721,-25.9437770319996
"2021","916057","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7265",TACUARY,CAMINO A PALACIOS CUE,"7116064","505386","26º4'28.22""S","56º56'46.132""W",,http://datos.mec.gov.py/id/establecimientos/0916057,-56.9461477889936,-26.074505437692
"2021","916059","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7305",ISLA PA'U,A2KM.DE LA ESC.BAS.Nº2993CERRO CORA YBYCUI,"7127087","501603","25º58'29.924""S","56º59'2.349""W",,http://datos.mec.gov.py/id/establecimientos/0916059,-56.983985831516,-25.9749787820893
"2021","916055","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7289",SANTA TERESA,CALLE 1 DE OCTUBRE,"7121235","498342","26º1'40.158""S","57º0'59.656""W",,http://datos.mec.gov.py/id/establecimientos/0916055,-57.0165710377977,-26.0278214536569
"2021","916052","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7304",SANTA TERESITA,A 5KM.DEL ASFALTO ENTRADA A SANTA ANGELA 1º FRACCION,"7108084","507448","26º8'47.593""S","56º55'31.746""W",,http://datos.mec.gov.py/id/establecimientos/0916052,-56.9254851145464,-26.14655339881
"2021","916053","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7302",CESAR BARRIENTOS - SUB URBANO,COLONIA CESAR BARRIENTOS,"7128921","514498","25º57'30.047""S","56º51'18.661""W",,http://datos.mec.gov.py/id/establecimientos/0916053,-56.8551836433593,-25.9583464081872
"2021","916048","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"50777",SAGRADO CORAZON DE JESUS,SARGENTO CABRERA Y MAURICIO CARDOZO OCAMPO,"7121849","497415","26º1'20.193""S","57º1'33.005""W",,http://datos.mec.gov.py/id/establecimientos/0916048,-57.0258348122677,-26.0222757795414
"2021","916049","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7293",ISLA KA'A,A 1 KM DE LA ALGODONERA DE YBYCUI [ ISLA KA'A],"7124494","497201","25º59'54.21""S","57º1'40.684""W",,http://datos.mec.gov.py/id/establecimientos/0916049,-57.0279678961366,-25.9983914364156
"2021","916050","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7267",VIRGEN DE FATIMA,TTE. AGUSTIN GOIBURU NO. 177 [Bº. CORAZON DE JESUS],"7122330","497954","26º1'4.56""S","57º1'13.61""W",,http://datos.mec.gov.py/id/establecimientos/0916050,-57.0204472267957,-26.0179332912428
"2021","916045","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7276",MBOPIKUA,A 7 KM DEL CENTRO EDUCATIVO,"7127741","518126","25º58'8.26""S","56º49'8.142""W",,http://datos.mec.gov.py/id/establecimientos/0916045,-56.8189284157491,-25.9689608650208
"2021","916043","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7285",YATAITY,A 15 MTS DEL CENTRO EDUCATIVO Nº3,"7121058","511154","26º1'45.76""S","56º53'18.668""W",,http://datos.mec.gov.py/id/establecimientos/0916043,-56.8885188640559,-26.0293776838365
"2021","916046","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7297",SANTA ANGELA,CAMINO A LA ROSADA DESVIO A MBUYAPEY [SANTA ANGELA],"7112204","508436","26º6'33.645""S","56º54'56.258""W",,http://datos.mec.gov.py/id/establecimientos/0916046,-56.9156272253201,-26.1093456199365
"2021","916038","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7299",PALACIO KUE,DESVIO TACUARY CAMINO A PALACIOS CUE,"7117658","508018","26º3'36.36""S","56º55'11.429""W",,http://datos.mec.gov.py/id/establecimientos/0916038,-56.9198414105026,-26.0600997702557
"2021","916036","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7286",CORDILLERITA (APYRAGUA),35KM.DE LA CIUDAD DE YBYCUI CAMINO A CESAR BARRIENTOS,"7129907","508248","25º56'58.171""S","56º55'3.429""W",,http://datos.mec.gov.py/id/establecimientos/0916036,-56.9176192242255,-25.9494918980475
"2021","916037","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7300",CERRO ACHON,CAMINO A CORDILLERITA,"7130365","506305","25º56'43.318""S","56º56'13.301""W",,http://datos.mec.gov.py/id/establecimientos/0916037,-56.9370280388067,-25.9453659326887
"2021","916040","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7276",MBOPIKUA,A 10 KM DEL CENTRO EDUC. Nº 217,"7124208","514836","26º0'3.243""S","56º51'6.315""W",,http://datos.mec.gov.py/id/establecimientos/0916040,-56.8517541103096,-26.0009007033438
"2021","916034","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7282",CERRO SAUCE,25KM.DE YBYCUI CAMINO A CERRO SAUCE DEL TANQUE2KM.,"7120798","508505","26º1'54.277""S","56º54'53.975""W",,http://datos.mec.gov.py/id/establecimientos/0916034,-56.9149931653976,-26.0317434337536
"2021","916018","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7305",ISLA PA'U,CAMINO A ISLA PAU,"7127502","500410","25º58'16.436""S","56º59'45.255""W",,http://datos.mec.gov.py/id/establecimientos/0916018,-56.99590417897,-25.9712322039159
"2021","916032","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7298",ARASATY,"A 2 KM. DE LA ESC. BAS. Nº 927 "" AMAMBAY CARDOZO OCAMPO""","7125986","491656","25º59'5.632""S","57º5'0.112""W",,http://datos.mec.gov.py/id/establecimientos/0916032,-57.0833645697419,-25.9848975569006
"2021","916019","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7270",ENTRE RIOS,CAMINO A QUYQUYHO A8KM.,"7115445","499088","26º4'48.377""S","57º0'32.829""W",,http://datos.mec.gov.py/id/establecimientos/0916019,-57.0091191156794,-26.0801046196209
"2021","916033","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7286",CORDILLERITA (APYRAGUA),A 10 KM DEL CENTRO EDUCATIVO  03 [APYRAGUA],"7130996","510945","25º56'22.706""S","56º53'26.487""W",,http://datos.mec.gov.py/id/establecimientos/0916033,-56.8906907822538,-25.93964049478
"2021","916016","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7273",BOLICHO KUE,A 4 KM DE LA ESCUELA GRANJA MAMOREI,"7127922","494707","25º58'2.749""S","57º3'10.348""W",,http://datos.mec.gov.py/id/establecimientos/0916016,-57.0528743461093,-25.9674300478746
"2021","916023","9",Paraguarí,"158",YBYCUÍ,"2",Rural,"7284",KARAGUATA,CAMINO A CORDILLERITA ACOSTA,"7124328","505899","25º59'59.572""S","56º56'27.801""W",,http://datos.mec.gov.py/id/establecimientos/0916023,-56.9410558463637,-25.9998810862706
"2021","916001","9",Paraguarí,"158",YBYCUÍ,"1",Urbana,"7267",VIRGEN DE FATIMA,AVDA. GRAL. BERNARDINO CABALLERO Nº 195,"7122489","497812","26º0'59.391""S","57º1'18.718""W",,http://datos.mec.gov.py/id/establecimientos/0916001,-57.0218660742069,-26.0164973391961
"2021","917017","9",Paraguarí,"159",YBYTYMÍ,"2",Rural,"7321",RIVAROLA KUE,KM 126 A 100 MTS. DE LA RUTA QUE VA A LA COLMENTA,"7135520","509741","25º53'55.672""S","56º54'9.896""W",,http://datos.mec.gov.py/id/establecimientos/0917017,-56.9027488021473,-25.8987975813844
"2021","917012","9",Paraguarí,"159",YBYTYMÍ,"2",Rural,"50790",CAÑADA,CAMINO A HECTOR L.VERA,"7146727","523640","25º47'50.782""S","56º45'51.073""W",,http://datos.mec.gov.py/id/establecimientos/0917012,-56.7641868212508,-25.7974392394754
"2021","917028","9",Paraguarí,"159",YBYTYMÍ,"2",Rural,"7312",SOLANO ESCOBAR,COLONIA CPTAN SOLANO ESCOBAR,,,,,,http://datos.mec.gov.py/id/establecimientos/0917028,,
"2021","917018","9",Paraguarí,"159",YBYTYMÍ,"1",Urbana,"7311",SAN ROQUE,CALLE AGUSTINA MIRANDA,"7151045","519613","25º45'30.625""S","56º48'15.914""W",,http://datos.mec.gov.py/id/establecimientos/0917018,-56.8044205934669,-25.7585069203203
"2021","917027","9",Paraguarí,"159",YBYTYMÍ,"2",Rural,"7318",HECTOR L. VERA,10 KM. AL ESTE DE YBYTYMI [HECTOR L. VERA],"7144272","526022","25º49'10.443""S","56º44'25.36""W",,http://datos.mec.gov.py/id/establecimientos/0917027,-56.7403778246834,-25.8195674375669
"2021","917013","9",Paraguarí,"159",YBYTYMÍ,"2",Rural,"7312",SOLANO ESCOBAR,A 2 KM AL ESTE DE LA RUTA QUE VA A HECTOR L. [CNIA. SOLANO ESCOBAR],"7136953","525797","25º53'8.382""S","56º44'32.926""W",,http://datos.mec.gov.py/id/establecimientos/0917013,-56.7424795223714,-25.8856616558492
"2021","917014","9",Paraguarí,"159",YBYTYMÍ,"2",Rural,"7318",HECTOR L. VERA,COMPANIA HECTOR L. VERA,"7144149","525971","25º49'14.445""S","56º44'27.183""W",,http://datos.mec.gov.py/id/establecimientos/0917014,-56.7408842316745,-25.8206790345949
"2021","917016","9",Paraguarí,"159",YBYTYMÍ,"2",Rural,"7317",MARTINEZ KUE,"A 7,5 KM DE LA COLMENA AL NORTE","7143760","516679","25º49'27.579""S","56º50'0.911""W",,http://datos.mec.gov.py/id/establecimientos/0917016,-56.8335863171281,-25.8243274332243
