geo_id,deped_id,school_name
NIG-087513,,Crown group of schools
NIG-087514,,DUTSEN DAN AJIYA PRY SCHOOL
NIG-087515,,"Our Lady's Secondary School, Bomadi"
NIG-087516,,LGEA PRI. SCHL. RIVINE
NIG-087517,,L E A PRIMARY SCHOOL
NIG-087518,,Didi gamji primary sch
NIG-087519,,Mount everest schools
NIG-087520,,Zinatuddeen Islam Sch
NIG-087521,,Faru primary sch
NIG-087522,,Kumurya Islamic pry sch.
NIG-087523,,Siri kaka Primary school
NIG-087524,,Ire oluwa N/P school
NIG-087525,,Comprehensive Development Senior Secondary School
NIG-087526,,G‘s nursery and primary school
NIG-087527,,AFRICAN. CHURCH GRAMMER SCHOOL NURSERY AND PRIMARY SCHOOL.
NIG-087528,,COMMUNITY HIGH SCHOOL BAKATARI.
NIG-087529,,King‘s pet nur & pry schl
NIG-087530,,Junior Secondary Lafiya
NIG-087531,,St. Joseph's School
NIG-087532,,Rahma Private Schools
NIG-087533,,GJSS Bandang furo
NIG-087534,,Ajeromi-ifelodun primary school
NIG-087535,,NUD school II iree
NIG-087536,,Mahuta Primary School
NIG-087537,,Community Primary School; Koso-Amo
NIG-087538,,LEA primary school
NIG-087539,,Ngyan primary school
NIG-087540,,Sarki Da‘u Islamiyya Primary School.
NIG-087541,,Lgea Aban
NIG-087542,,Zagabutu LEA Pri. School
NIG-087543,,Angels Wing Intl School
NIG-087544,,Comm. High sch.
NIG-087545,,Hayin gurun Islamiyya
NIG-087546,,Lagos Baptist Senior Sec Sch 1
NIG-087547,,Tunga/Gero Pry Sch
NIG-087548,,Salem Royal Nursery and Primary Dumne
NIG-087549,,Community Secomdary School Idiogba
NIG-087550,,Tashan Jirgi Nusery and Primary School
NIG-087551,,I D C Primary School
NIG-087552,,Harande Primary School
NIG-087553,,Uzoagba Girls Secondary School Uzoagba
NIG-087554,,Bosede Prestige International Schools
NIG-087555,,Unity Nur. & Pry. Sch.
NIG-087556,,"Nawar-ud-deen A primary school(A), oke-otan"
NIG-087557,,Kwadango Primary Sch.
NIG-087558,,Jss Augie
NIG-087559,,"Assembly Of God Nursery/Primary School, K-Dere"
NIG-087560,,Yewa primary school
NIG-087561,,Micgrant Fishermen Community school
NIG-087562,,Hammadaji International High Schl
NIG-087563,,LGEA Prim. Schl. Edonoba
NIG-087564,,"KGLGEA Primary school, Tawari"
NIG-087565,,Karasa Nomadic primary
NIG-087566,,Fatimatuzzahra Islamiyya Primary School
NIG-087567,,GENESIS KIDDIES Nursery Primary SCHOOL
NIG-087568,,Akilo primary school
NIG-087569,,Garin saidu pri school
NIG-087570,,State Primary Sch Dopemu
NIG-087571,,Olu Victory Land Schools
NIG-087572,,St. Paul‘s Ang. Pry. Sch. 1
NIG-087573,,OUR SAVIOR COM PS
NIG-087574,,CSS Imiluke Agu
NIG-087575,,Buk Primary School
NIG-087576,,Gangar Pry Sch
NIG-087577,,ImmaculateHeart Sec uga
NIG-087578,,All Saintâs Pry Schl
NIG-087579,,NK S T Prim School Abanger
NIG-087580,,U.B.E Junior Secondary Schl. Obaje-Ako
NIG-087581,,Odeije Primary School Eme Ora
NIG-087582,,Divine Blessed Schools
NIG-087583,,Bibo Oluwa Academy
NIG-087584,,Dansudu Islamiyya P. S
NIG-087585,,Brigter Future
NIG-087586,,J S S Karakai
NIG-087587,,Sarkin Noma Islamiyyah Sch.
NIG-087588,,LGEA Seri 2 Primary School
NIG-087589,,Creative Int‘l Nursary/ Primary School.Onicha Uku.
NIG-087590,,Sugum Primary School
NIG-087591,,Makafu UBE Primary School Lemu
NIG-087592,,Kandawa madarasatul Nurul Islammiya
NIG-087593,,Barangizo pr.school
NIG-087594,,Y.S.L.G.Primary School
NIG-087595,,Govt JSS KUNKAR
NIG-087596,,Bishop Ajana memorial primary school
NIG-087597,,DMMM NUR&PRI
NIG-087598,,Obosima primary school
NIG-087599,,Government Junior Secondary School Galadimawa
NIG-087600,,LGEA PRIMARY SCHOOL AFFAH III
NIG-087601,,Aquinas college akure
NIG-087602,,St.J.L. G. Mongessory
NIG-087603,,St. Benedicts Demonstration  Pri Sch Ishibori Ogoli Ogoja
NIG-087604,,Orile Agege Comm Junior High School
NIG-087605,,Aya prim school
NIG-087606,,Lagooz Schools
NIG-087607,,Government Primary School Nsan
NIG-087608,,Muftahul khair islamiyya
NIG-087609,,KWATALAP PRI SCH
NIG-087610,,GSS Shere
NIG-087611,,AZAGBA PRIMARY SCHOOL
NIG-087612,,Methodist Primary Sch Okpomaju
NIG-087613,,GGJ S s. Saya
NIG-087614,,LEA PRIMARY SCHOOL
NIG-087615,,Gori Yamma Primary School
NIG-087616,,"Nathan Nursery & Primary School,Surulere.Lagos"
NIG-087617,,Alagbe Model college
NIG-087618,,Gwanlura Pry. Sch.
NIG-087619,,Methodist nursery and primary school
NIG-087620,,G Egbako
NIG-087621,,Yaov Memorial Sec Sch Abaji
NIG-087622,,Nomadic dabzang
NIG-087623,,Tampul A pri school
NIG-087624,,Iwukem High School
NIG-087625,,Oduduwa pry. Sch.
NIG-087626,,Ayiyi Primary School
NIG-087627,,Victory Royal College
NIG-087628,,Westown College Ipaja
NIG-087629,,GOVT. DAY SEC SCHOOL
NIG-087630,,Girls Junior High Sch
NIG-087631,,UNG/GAH
NIG-087632,,Oladipo Primary School 1
NIG-087633,,Sebidu kari nomadic primary school
NIG-087634,,Lgea Pri. Sch Odumoke Ijigban
NIG-087635,,GOVERNMENT DAY SECONDARY SCHOOL BINDAWA
NIG-087636,,St banabas anglican primary sch.
NIG-087637,,Kwe Kashibu Memorial Divine Collage
NIG-087638,,Limanti Primary School
NIG-087639,,Kwannawa P S
NIG-087640,,Okekoto United Pry Sch
NIG-087641,,WEST VIEW INTERNATIONAL SCHOOL
NIG-087642,,L E A  PRIMARY SCHOOL MAHUTA
NIG-087643,,Obe Primary School
NIG-087644,,SENIOR DAY SECONDARY SCHOOL
NIG-087645,,SAINT MARY'S PRIVATE (CATHOLIC) NURSERY AND PRIMARY SCHOOL
NIG-087646,,gyaddu pri  school
NIG-087647,,College of qur‘anic studies Tudun Wada
NIG-087648,,Kadawa primary school
NIG-087649,,GWAGWALA PRIMARY SCHOOL
NIG-087650,,Hayin kwari Islamiyya
NIG-087651,,Lemo Pri. Sch
NIG-087652,,KUM LEA PRIMARY SCHOOL
NIG-087653,,L.g.e.a.primary.school.ajobe
NIG-087654,,Ansar-Ud-Deen High School(Merged with the two SS only)
NIG-087655,,Sarkin fada abdu primary school
NIG-087656,,Marar zamfarawa primary school A
NIG-087657,,PCN P/S Effraya
NIG-087658,,"Presbyterian Primary School.
IKOT NAKANDA"
NIG-087659,,Dogon Ruwa primary School
NIG-087660,,Divine Victory Mortisory School
NIG-087661,,BAITA PRIMARY SCHOOL
NIG-087662,,"UBE Nomadic Primary School, Rafin Falele"
NIG-087663,,Bright Star Nursery/Primary School
NIG-087664,,Subeb Model Nursery & Primary School Ijero
NIG-087665,,SAINT MARY'S PRIVATE (CATHOLIC)  SECONDARY SCHOOL
NIG-087666,,St. Marys Nur/primary Sch.
NIG-087667,,Gombe Academy Nursery & Primary
NIG-087668,,Fada (A)
NIG-087669,,Ogaga-Oghene Comprehensive School.
NIG-087670,,Assumption Model Secondary Technical School
NIG-087671,,"COMMUNITY PRIMARY SCHOOL,GBAKEN"
NIG-087672,,"Kayarda Islamiya School,Kayarda"
NIG-087673,,A.U.D primary school
NIG-087674,,L E A  Gulu primary school
NIG-087675,,Community Primary School
NIG-087676,,Berachah Glorious College Ise
NIG-087677,,Zaramba primary school
NIG-087678,,Tungan Waya II pry sch
NIG-087679,,Junior Secondary School Idu Koro
NIG-087680,,zabaro primary school
NIG-087681,,Roba nomadic primary school
NIG-087682,,Gjss Gudi
NIG-087683,,Atahiru batarawa primary school
NIG-087684,,Gapiwa primary school
NIG-087685,,Igboho-More Community Junior Grammar Sch
NIG-087686,,Kundi Primary
NIG-087687,,"Maymay Nursery/Primary School, Otor Udu"
NIG-087688,,Kingdom heritage model school aka winners school
NIG-087689,,Lga Science Prim Sch Mbachwa
NIG-087690,,"Ovwian Secondary School, Ovwian"
NIG-087691,,L.E.A. SCHOOL ADEHE
NIG-087692,,LAGAWA PRIMARY SCHOOL
NIG-087693,,Methodist elementary school itagunmodi
NIG-087694,,Complete Child Sch.
NIG-087695,,Garinkafinta Pri Sch
NIG-087696,,St Marks A Pry Sch Iperindo
NIG-087697,,Comprehensive Junior Secondary School Elem Sangama
NIG-087698,,777 model primary&junior secondary school
NIG-087699,,Bauni Pri Sch
NIG-087700,,Sabon Layi primary Sch.
NIG-087701,,"Community Secondary School, Ihuaba"
NIG-087702,,L.E.A PRIMARY SCHOOL MAGO
NIG-087703,,MADRASATUL TAUHID WAL‘IKHLAS MULLELA
NIG-087704,,LA Primary School molutehim
NIG-087705,,Tungar sarki pry school
NIG-087706,,migrant farmers primary sch ukwlu
NIG-087707,,HI-KAM NURSERY/PRIMARY SCHOOL
NIG-087708,,Lea Primary School Gotlong
NIG-087709,,G G D J S S
NIG-087710,,COMMUNITY HIGH SCHOOL. OYERE APAMU
NIG-087711,,UMUEZEGU CENTRAL SCHOOL
NIG-087712,,IDEAL COMPREHENSIVE SCHOOL
NIG-087713,,Posulte pri sch
NIG-087714,,Community School Five
NIG-087715,,PRIMARY SCHOOL RAFIN KALLAH
NIG-087716,,TUNGAN LIMAN PRIMARY SCHOOL
NIG-087717,,UBE. JSS (NA)  AJAKA
NIG-087718,,St. Paul The Apostle Model Nursery And Primary School
NIG-087719,,Kpasham Central Primary School
NIG-087720,,CENTRAL PRIMARY SCHOOL
NIG-087721,,Guzu pry school
NIG-087722,,LEA PRIMARY SCHOOL BINUWA
NIG-087723,,LEA Prim. School
NIG-087724,,Albasu primary school
NIG-087725,,UBE katsalle primary school
NIG-087726,,Sabuwartunga Primary School
NIG-087727,,ETITI P/S. AFOR
NIG-087728,,"Ogbe-afor Primary School II, Asaba"
NIG-087729,,LAINI Primary School
NIG-087730,,Rafin Giwa Model Primary School
NIG-087731,,Albasu kofar yamma primary school
NIG-087732,,St. Johns Anglican primary school
NIG-087733,,Rinji.islamiyya.primary.school
NIG-087734,,Community Primary School
NIG-087735,,LGEA PRY SCH B. EMABU
NIG-087736,,Kauyen Barawayye Prrimary School
NIG-087737,,Kazauda Primary School
NIG-087738,,Our Mother of Special Graces Ihitteaforukwu
NIG-087739,,RONK -NEW AGE NURSRY/PRIMARY SCHOOL;AKOBO
NIG-087740,,
NIG-087741,,Dangada lslamic Pri Sch.
NIG-087742,,Dangada lslamic Pri Sch.
NIG-087743,,Mayana Primary School
NIG-087744,,Shekens N/P/S
NIG-087745,,Geza Primary School
NIG-087746,,"Tudun Wada jnr Basic Secondary School,Toro"
NIG-087747,,LeavesGreen school
NIG-087748,,Shamushali model prim sch
NIG-087749,,Osyglad Comp College
NIG-087750,,CHRIST CHURCH PRIMARY SCHOOL
NIG-087751,,KUDAI GIDAN MALAM SHEHU PRIMARY SCHOOL
NIG-087752,,Faith Foundation Nursery/primary School
NIG-087753,,State Senior High Sch Oyewole Agege
NIG-087754,,Lgea Primary School
NIG-087755,,TSALLIYA PRIMARY SCHOOL
NIG-087756,,CENTRAL PRIMARY SCHOOL
NIG-087757,,GOVT SEC SCH GULANI
NIG-087758,,ADABUL ADFAL ISLAMIYYA PRIMARY SCHOOL.
NIG-087759,,Saint mary ann nusery and primary school
NIG-087760,,Nkwoji Migrant Fishermen Umuem
NIG-087761,,TOSKIN NURSERY AND PRIMARY SCHOOL
NIG-087762,,LGEA/RCM II Ogori
NIG-087763,,sulubawa
NIG-087764,,Abu hanifa islamiyya
NIG-087765,,Brofab Secondary school
NIG-087766,,Yelwan Duguri Pri Sch
NIG-087767,,TUNGAN KADIBA PRIMARY SCH.
NIG-087768,,State School Elem-Sangama
NIG-087769,,LOCAL AUTHORITY PRIMARY SCHOOL
NIG-087770,,Fajaldu primary school
NIG-087771,,Aliya Islamiyya Primary School
NIG-087772,,Handmade International school.
NIG-087773,,Pakin Primary School
NIG-087774,,Community Pry. School
NIG-087775,,St Brendan college
NIG-087776,,G J S S Hui
NIG-087777,,ribo primary school
NIG-087778,,Effectice Nursery & primary school ilorin
NIG-087779,,State Senior High Sch . Ikrja
NIG-087780,,Gss Rogiya
NIG-087781,,ibeama community primary school
NIG-087782,,"The Apostolic Nursery & Primary School,Ikoro Ekiti "
NIG-087783,,Govt Day Jss Pindiga
NIG-087784,,UBE. JSS. AYEDE/BOLORUNDUR. OGALE
NIG-087785,,RUMU PRIMARY SCHOOL
NIG-087786,,Lgea Pry. Sch.Ung.Bagudu
NIG-087787,,St. Silas International Science Secondary School
NIG-087788,,PECULIAR KIDDIES ACADEMY.
NIG-087789,,BUNTUSU ISLAMIYYA SCHOOL
NIG-087790,,LGEA Primary School
NIG-087791,,ANACHA PRIMARY SCHOOL
NIG-087792,,Sacred Hearth College
NIG-087793,,l.e.a.dagari
NIG-087794,,Comm sec sch Dukli
NIG-087795,,LGEA PRI. SCH. LABAR
NIG-087796,,Garin Zago Pry School
NIG-087797,,IHYAâU SUNNAH
NIG-087798,,Central school awoidemili
NIG-087799,,UBE JUNIOR SEC SCH INGYOLOKO
NIG-087800,,Akali Sule Primary
NIG-087801,,Sheik Abubakar Mai Kurawa Institute For Qurâanic Memorization Nasarawa Fatika
NIG-087802,,Local Govt Pry Schl Ikola
NIG-087803,,MAYAGA JUNIOR SECONDARY SCHOOL MAGO
NIG-087804,,"Community Elementary School, Eweta, Ikirun."
NIG-087805,,Misheli primary school
NIG-087806,,Community sec. Sch. Erane
NIG-087807,,ARMY PRY SCH AKAMKPA
NIG-087808,,Alh yahaya quranic model pri sch faskari
NIG-087809,,Grace and Glory pry sch
NIG-087810,,IGOSHODIN NURSERY/PRIMARY SCHOOL
NIG-087811,,Lgea Primary School Anguwan Buba
NIG-087812,,Ansar ud. Deen pry sch
NIG-087813,,THE BRIGHT FUTURE ACADEMY
NIG-087814,,Rcm Maandaki
NIG-087815,,Eshiebor Primary School
NIG-087816,,"Irhofio Primary School,Atte"
NIG-087817,,LGEA Primary school Gbeji
NIG-087818,,BOCHI PRIMSRY SCHOOL
NIG-087819,,JSS DARANNA
NIG-087820,,Buhari estate jss
NIG-087821,,TUDUN WADA PRIMARY SCHOOL
NIG-087822,,RCM PRY SCH TIZA
NIG-087823,,"State School, isaiah-ama"
NIG-087824,,A.Sherehu Pry Sch
NIG-087825,,J S S ZAUMU MAHAUTA
NIG-087826,,Onile Aro/Ologun Lgea Sch
NIG-087827,,Amvi community primary school/2 Arochukwu
NIG-087828,,"Community School,Amodara Abajah"
NIG-087829,,LGEA Sch.  Manuga
NIG-087830,,Yar unguwa pri sch.
NIG-087831,,Hanny Kiddies Nur. Pry. Sch.
NIG-087832,,Gss Zogorma
NIG-087833,,Good Blessing Missionary School
NIG-087834,,Itolo Girls Junior High
NIG-087835,,BUSURU PRIMARY SCHOOL
NIG-087836,,echara community primary school nkaleke echara unuhu
NIG-087837,,Jss Ringim
NIG-087838,,"Methodist High School, Senior 1"
NIG-087839,,Methodist nursery and Primary school
NIG-087840,,LEA SCHOOL ZAMALO CHEPO
NIG-087841,,Govetnment Junior Secondary School Kakumi
NIG-087842,,Ridwanullahi nursery/primary school
NIG-087843,,ABARMA MODEL PRIMARY SCHOOL
NIG-087844,,Zion African Church Pry Sch
NIG-087845,,Alfa International Science Academy
NIG-087846,,Migrant Fishermen Nonadic Pri School Ukpeko
NIG-087847,,ST. MARY CATHOLIC SCHOOL EDEM IDIM IBESIKPO
NIG-087848,,Farindutse Pri Sch
NIG-087849,,PAPIRI GAJERE
NIG-087850,,Community Primary School Bianu
NIG-087851,,RCM Pry Sch Ikobi 1
NIG-087852,,Asa Lgea Pry Sch Oni Fufu
NIG-087853,,kwa nomadic primary school
NIG-087854,,KwalambaPrimary School
NIG-087855,,UBE PRIMARY SCH PIDA
NIG-087856,,Dunari P/S
NIG-087857,,DZAMATA.LGEA
NIG-087858,,Home Economics Centre
NIG-087859,,A. U. O. Grammar Sch. Ikare
NIG-087860,,Passatulu Primary School
NIG-087861,,N K S T Prim School Ambiir
NIG-087862,,St. Peterâs Elementary School. Isona.
NIG-087863,,WISDOM COLLEGE
NIG-087864,,LGEA ENOKPOLI
NIG-087865,,special Edu center umuchu
NIG-087866,,Lgea  primary school agbaduma
NIG-087867,,Zangon kombi A pry sch
NIG-087868,,Methodist school . Itiam etoi.
NIG-087869,,Rikkos
NIG-087870,,G.S.S. PAPIRI
NIG-087871,,Lordâs Praise Nur/Pry School
NIG-087872,,Aseyin High Schl ( Junior)
NIG-087873,,Mate comprehensive college
NIG-087874,,RCM School 2 Emewe-Opada
NIG-087875,,Kurmiyal Primary School
NIG-087876,,L.E.A PRIMARY SCHOOL PAPIRI
NIG-087877,,Ndakudi LGUBE
NIG-087878,,St. Bernard Secondary School
NIG-087879,,Pelachiroma primary school
NIG-087880,,Send The Light Children Schl
NIG-087881,,Layin Rama Primary School
NIG-087882,,Chukwunonye nursery/primary school.Abata nsugbe.
NIG-087883,,Ansarul-Islam Primary School
NIG-087884,,LGEA primary school Bale.
NIG-087885,,Agbaduma Community Sec. Sch. Aila
NIG-087886,,Anidimma Primary School Umuabiahu Mgbidi
NIG-087887,,LGEA Primary school Dogo yashi
NIG-087888,,Methodist Primary School Usha
NIG-087889,,Sarauniya primary school
NIG-087890,,Zango A Primary School
NIG-087891,,Oluwasola Community Grammar School
NIG-087892,,Progressive Primary School Nsugbe
NIG-087893,,Jawuri LGEA primary School
NIG-087894,,Comm.Pry. Sch.
NIG-087895,,GJSS Galadanchi Ringim
NIG-087896,,DUTSE KARYA PRIMARY SCHOOL
NIG-087897,,The Noble Child Academy Nursery/Primary School Enugba
NIG-087898,,Middle Belt Academy Vandeikya.
NIG-087899,,Dugbo Primary School
NIG-087900,,UBE Angwar dariya
NIG-087901,,Topo Snr. Gram. Sch.
NIG-087902,,Jirlayel Nomadic Primary School
NIG-087903,,St. Scholarstical School
NIG-087904,,Community. Primary. School. Umunuhu. Nsu
NIG-087905,,Dr abubakar mahamud gumi nursery school
NIG-087906,,Methodist Pry School
NIG-087907,,L E A Tarya
NIG-087908,,Bujaga Primary School
NIG-087909,,Agbaode/Orimolade Jnr Grm Schl Ikare
NIG-087910,,primary sch
NIG-087911,,Darman model college
NIG-087912,,Methodist Pri Sch Ogwule I
NIG-087913,,Goslim Missionary Intâl School
NIG-087914,,Community Primary School Igbakwu
NIG-087915,,KIRYA PRIMARY SCHOOL
NIG-087916,,Elite Primary School 2
NIG-087917,,Mallam jibrin saqafa islamiyya
NIG-087918,,Methodist High School Usha
NIG-087919,,U.B.E Junior Secondary School Oshigbudu
NIG-087920,,Unguwan kolo primary school
NIG-087921,,GOVERNMENT PRIMARY SCHOOL OWONG
NIG-087922,,Gdss juniir
NIG-087923,,Eko Akete junior secondary school
NIG-087924,,Ismiyya School
NIG-087925,,Aberejo LGEA
NIG-087926,,Bangashe.central.primary.school
NIG-087927,,Holy Trinity Ang Pry Sch 2 Ijesa Isu Ekiti
NIG-087928,,LGEA PRIMARY SCHOOL
NIG-087929,,L .G .E. A Primary School Enugba
NIG-087930,,CHILDHOOD FOUNDATION NUR PRI SCHOOL
NIG-087931,,"OUR SAVIOUR NURSERY & PRIMARY SCHOOL, IGBOUKWU."
NIG-087932,,Gwanda primary school
NIG-087933,,LGEA PRIMARY SCHOOL AKPOLOKO
NIG-087934,,Bap Pry Sch Ajeja
NIG-087935,,Anglican Girls Nur/Pri. School
NIG-087936,,OPEC Nur/Pri Sch Ogwule-Kaduna
NIG-087937,,SHADAMAI Primary school
NIG-087938,,Yangayya Primary School Yangayy
NIG-087939,,Kowangi Primary School
NIG-087940,,St.Mulumba Nursery /Prim. Sch.
NIG-087941,,Asa Lgea Pry School Agbo-Olu
NIG-087942,,Mawashi Islamic School
NIG-087943,,Greater future nursery and prim school
NIG-087944,,Rabbi Model Schoo
NIG-087945,,Okemesi grammar schl.
NIG-087946,,Banwo Olufunto Ideal College
NIG-087947,,L.G.E.A Primary School Ogwufa
NIG-087948,,Government Secondary School Daho
NIG-087949,,RCM Primary School Edeje
NIG-087950,,tsaragi unity junior sec sch
NIG-087951,,LGEA Pri School
NIG-087952,,Ojora Memorial Senior Secondary School
NIG-087953,,Onomats Comprehensive School
NIG-087954,,best foundation nursery and primary school
NIG-087955,,LGEA Primary School Olegochepo
NIG-087956,,Agbashi Primary school
NIG-087957,,Gwol Prime Academy
NIG-087958,,CENTRAL SCHOOL 2 AMANATOR
NIG-087959,,Lea Pri. Sch. Kuduru
NIG-087960,,St peters demonstration nur & pri sch
NIG-087961,,Goverment Day Secondry Shcool
NIG-087962,,Eziama Ntigha migrant farmer school
NIG-087963,,Ifiteani Prim School
NIG-087964,,"
Maje comprehensive"
NIG-087965,,"COMMUNITY SCHOOL, NNARAMBIA"
NIG-087966,,"NKST Primary School, Kyado"
NIG-087967,,St. Luke's Secondary School Enugba
NIG-087968,,Efoghere Primary Sch
NIG-087969,,Central Secondary School Oshigbudu
NIG-087970,,Jubilee International Nursery and Primary School
NIG-087971,,Ashaba Primary School
NIG-087972,,LGEA shurum primary school.
NIG-087973,,Eagles Dominion Model Schools
NIG-087974,,Bagale Primary School
NIG-087975,,UBE GSS Ogwule-Ogbaulu
NIG-087976,,"Islamiya Pry School, Ogwule-Ogbaulu"
NIG-087977,,Dnadna Primary School
NIG-087978,,Akimbi nur/pri school
NIG-087979,,LGA AZARA EAST PRIMARY SCHOOL.
NIG-087980,,U.B.E JSS
NIG-087981,,Govt Sec Sch Konvah
NIG-087982,,St. Gabriels Sec.Commercial School
NIG-087983,,Government Technical College Bagauda
NIG-087984,,UBE Junior Secondary School Aila.
NIG-087985,,Police chlidren Sch 2
NIG-087986,,Baptist High School
NIG-087987,,DUNGURAWA PRIMARY SCHOOL
NIG-087988,,GOVERNMENT DAY SECONDARY SCHOOL KWAMBA
NIG-087989,,Wasimi African Church School
NIG-087990,,Dangrumu Pri Sch
NIG-087991,,Zion African Primary Sch.
NIG-087992,,Nursary and primary school mom.
NIG-087993,,CRIN STAFF SCHOOL IDI-AYURE
NIG-087994,,GGUC STAFF NURSERY AND PRIMARY SCHOOL
NIG-087995,,UBE JSS
NIG-087996,,Bun Primary School
NIG-087997,,UBE/JSS ESOMI
NIG-087998,,LEA Bummankot
NIG-087999,,Government Day Secondary School
NIG-088000,,St.gabriel.nurs.and.pry.s ch.langkaku
NIG-088001,,Immaculate Nursery and Primary School
NIG-088002,,St Thomas Pry School lroko
NIG-088003,,Tashan dutse pry sch
NIG-088004,,GSS HUNGU
NIG-088005,,Opherin Primary School.
NIG-088006,,Lgea Pry.Sch. Ebbia Ulayi
NIG-088007,,"Govt. Secondary School, Zuturung Mago."
NIG-088008,,Govt.Primary Sch
NIG-088009,,St. Stephen‘s Secondarh School
NIG-088010,,AKWA-IHEDI COMM. SEC. SCHOOL
NIG-088011,,Achega Commuity Sec Sch Ogwule-Kaduna
NIG-088012,,YALWA PRIMARY SCHOOL
NIG-088013,,L.E.A Primary School Saninaka
NIG-088014,,CHRIST LIFEFORTE PRIVATE SCHOOLS
NIG-088015,,Comm. Pry. School
NIG-088016,,RCM Primary School
NIG-088017,,LGEA KURDAN 1
NIG-088018,,Muslim Community College
NIG-088019,,lgea sch kutupa
NIG-088020,,Fountain of knowledge nursery/primary sch
NIG-088021,,AKWA COMM.SCH
NIG-088022,,"Ebiteh P/S,Isah"
NIG-088023,,LGEA Prim Sch Kaambe
NIG-088024,,"Govt. Technical College, Ikot Uko Ika"
NIG-088025,,RANO TAHFEEZUL QUR‘AN PRIMARY SCHOOL
NIG-088026,,St Peter‘s C.A.C Nursery/ Primary School Ikun Akoko
NIG-088027,,Macqueens nur pri high school
NIG-088028,,IDAH SECONDARY COMMERCIAL COLLEGE
NIG-088029,,R C M Primary School Igoje
NIG-088030,,Garin Kachalla Primary School
NIG-088031,,RCM Primary School Odejo
NIG-088032,,Yar Dole Pri School
NIG-088033,,STATE SCHOOL I OTUASEGA
NIG-088034,,"LEA Primary School,Kopkumjing"
NIG-088035,,MERCY PRY. SCH. UZOAGBA
NIG-088036,,Zaura Pri.School
NIG-088037,,LGEA Pri Sch Ogwule Kaduna
NIG-088038,,NO INFORMITION
NIG-088039,,Christian Learning Centre Utab
NIG-088040,,Wil'S Nursery And Primary School
NIG-088041,,"The Apostolic Primary School, Igbobini"
NIG-088042,,KULLUN KOTA
NIG-088043,,Danmaliki Primary School
NIG-088044,,Solid Step Nursery And Primary
NIG-088045,,Tswatagi LGEA School
NIG-088046,,God Is Able Nursery Primary School Nkwoji Umuem
NIG-088047,,Methodist High School
NIG-088048,,Islahudeen junior secondary school
NIG-088049,,Kofai Primary School
NIG-088050,,St. Patrick Catholic Pry. Sch. II Abebi
NIG-088051,,Lgea Primary School Arugu
NIG-088052,,Community pry sch
NIG-088053,,ALADIKUN NURSERY/PRIMARY SCHOOL
NIG-088054,,UWELU JUNIOR SECONDARY SCHOOL
NIG-088055,,Rumbukawa primary school
NIG-088056,,"Community Sec.School,Iko Town "
NIG-088057,,Becky Idachaba Memorial Acedemy
NIG-088058,,CAC KIDDIES NURSERY AND PRIMARY SCHOOL
NIG-088059,,"GDJSS,Mildu"
NIG-088060,,Jibga chikin gari primary school
NIG-088061,,Asarara. Pri sch
NIG-088062,,R. C. M Primary School
NIG-088063,,LGEA Primary School Okpaga
NIG-088064,,Kids Care Nursery.primary
NIG-088065,,RCM Pri Sch Ekwo-Okpanchenyi
NIG-088066,,ECCDE Amana Kasuwa Pre Primary School
NIG-088067,,Apara memorial gra sch
NIG-088068,,BAPTIST DAY PRY. SCH. ERINLEVILLAGE -AJEBO
NIG-088069,,Uwangue secondary school
NIG-088070,,St Francis Secondry Sch Akureq
NIG-088071,,GSS Doma
NIG-088072,,Methodist Primary School Ologba
NIG-088073,,LGEA Pri Sch Akele
NIG-088074,,Government Technical College
NIG-088075,,St. Mathew's Primary School
NIG-088076,,Aduduwa Senior Sec. School
NIG-088077,,U.B.E Junior Secondary School Ogbaulu
NIG-088078,,Olusola nsr and pry schl
NIG-088079,,Royal comprehensive College/upper basic education junior secondary school
NIG-088080,,Urban Day Grammar School Ife
NIG-088081,,Tana babba primary school
NIG-088082,,"African Bethel Pry, Erikorodo"
NIG-088083,,Anglican central pry sch B
NIG-088084,,SMINAKA PRIMARY SCHOOL.
NIG-088085,,Center of excellence
NIG-088086,,Community LGEA School
NIG-088087,,Malama Halima memorial islamiyya primary school
NIG-088088,,NKST Sec. Sch. Ishan Nongov
NIG-088089,,Methodist Primary School Ogbaulu
NIG-088090,,Wahatuttanzil islamiyya ps
NIG-088091,,"Titolola N/P School, Agbado-Ekiti"
NIG-088092,,R.C.M Primary School
NIG-088093,,LGEA SCH. C. OFUGO
NIG-088094,,Bagardu pri. Sch.
NIG-088095,,Ejigbo junior high School
NIG-088096,,UBE ANGUWAR MAJE
NIG-088097,,UBE JSS Warri
NIG-088098,,Bakoshi Primary School
NIG-088099,,Gbangbam Primary School
NIG-088100,,LIFE FOUNDATION NURSERY AND PRIMARY SCHOOL
NIG-088101,,AKURYA ISLIAMIA PRIMARY SCHOOL
NIG-088102,,Secondary Technical School Obohia
NIG-088103,,Methodist Primary School
NIG-088104,,Child Foundation College Nyamatsor
NIG-088105,,St Paul Anglican Pry Sch.
NIG-088106,,LGEA OMEPA PRI SCH 1
NIG-088107,,PRY SCH TAKAMA
NIG-088108,,Divine Love Catholic Girls Sec Sch
NIG-088109,,LGEA CENTRAL SCH. OBANGEDE
NIG-088110,,Methodist Pri Sch Egwuma
NIG-088111,,Anerobi International College Amansea
NIG-088112,,"The Maybloom Schools, Rumuokwurusi"
NIG-088113,,Islamiya Primary School Abuja Ogbaulu
